n,o,l
avila,22.912085,52.0
cadiz,20.651152,12.0
ciudad_real,88.68256,154.0
soria,30.303278,47.0
huelva,5.54709,6.0
bizkaia,142.81111,201.0
jaen,20.539526,41.0
guadalajara,31.512539,67.0
badajoz,21.049768,20.0
leon,83.025566,93.0
malaga,37.497955,43.0
segovia,71.47442,61.0
albacete,28.654459,73.0
gipuzkoa,57.90005,27.0
alicante,79.51198,75.0
burgos,27.747843,44.0
tarragona,0.15726915,43.0
cuenca,11.799042,136.0
valladolid,139.24564,121.0
toledo,25.547735,38.0
caceres,53.676785,92.0
araba/alava,24.66922,416.0
girona,0.15661547,0.0
zamora,16.956312,7.0
cordoba,14.401392,42.0
barcelona,709.4447,1437.0
lleida,37.083454,44.0
castellon,30.697964,39.0
valencia,91.58272,140.0
granada,37.68887,13.0
salamanca,47.651768,58.0
almeria,3.2347798,8.0
palencia,15.3617325,5.0
sevilla,46.53088,21.0
