n,o,l
hautes_pyrenees,1.0836364,6.0
paris,235.06927,138.0
loire,0.0,1.0
landes,0.0,3.0
charente_maritime,3.5776107,5.0
ardeche,3.4895499,0.0
doubs,12.368774,7.0
aube,12.575121,24.0
essonne,91.18071,54.0
meurthe_et_moselle,6.198251,4.0
drome,11.379343,2.0
dordogne,0.17431316,0.0
moselle,12.842358,50.0
tarn,0.20096762,1.0
lot,0.28122717,2.0
hauts_de_seine,181.9523,131.0
pas_de_calais,3.3097618,16.0
marne,17.52716,17.0
puy_de_dome,8.512089,10.0
mayenne,0.0,0.0
val_de_marne,88.36395,86.0
pyrenees_atlantiques,30.120928,17.0
bas_rhin,2.6048415,2.0
herault,106.93792,41.0
bouches_du_rhone,217.84853,114.0
alpes_maritimes,23.663483,7.0
charente,0.0,0.0
eure,13.556286,10.0
correze,0.049485873,1.0
haute_savoie,42.502987,19.0
seine_et_marne,48.024197,64.0
rhone,13.99227,18.0
ain,6.49959,4.0
haute_garonne,19.491203,8.0
jura,0.09830679,6.0
saone_et_loire,5.447295,10.0
indre,6.254608,18.0
pyrenees_orientales,0.0,0.0
ardennes,0.14700201,2.0
haut_rhin,49.240116,59.0
haute_saone,18.51995,7.0
meuse,0.26161474,6.0
isere,11.784833,1.0
territoire_de_belfort,5.538471,6.0
cher,17.44114,12.0
loir_et_cher,3.5149534,2.0
seine_maritime,24.239052,15.0
val_d'oise,135.0565,57.0
aisne,12.824221,22.0
oise,56.057446,74.0
cote_d'or,1.7801383,6.0
vosges,24.873173,29.0
nord,22.864117,8.0
gironde,21.51006,21.0
yonne,0.51220834,0.0
lot_et_garonne,0.043742087,0.0
yvelines,60.563206,46.0
gers,5.2068005,6.0
savoie,0.09159261,0.0
loire_atlantique,4.209405,1.0
alpes_de_haute_provence,0.35223943,2.0
haute_marne,0.25922412,3.0
eure_et_loir,29.112005,28.0
seine_saint_denis,121.1396,133.0
maine_et_loire,0.0,0.0
manche,2.535077,2.0
calvados,17.210533,6.0
somme,16.567326,24.0
nievre,1.4718589,10.0
vienne,0.0,2.0
cantal,0.0,2.0
tarn_et_garonne,0.5626432,3.0
haute_loire,1.0722555,0.0
indre_et_loire,4.470024,3.0
vaucluse,31.516617,20.0
var,9.931862,4.0
orne,4.331216,1.0
haute_vienne,0.6618167,3.0
aude,8.335157,9.0
loiret,16.851135,19.0
gard,6.7918963,19.0
