n,o,l
E06000013,15.51172,7.0
E06000054,8.427319,16.0
E08000027,12.516057,25.0
E10000024,20.89793,34.0
E06000042,5.003073,15.0
E09000023,6.220644,4.0
E08000010,23.760185,13.0
E09000020,6.3771877,0.0
E06000051,13.312936,13.0
E10000014,59.901474,39.0
E06000057,14.261573,18.0
E06000005,6.0324717,11.0
E06000055,15.461815,14.0
E08000008,5.5627284,10.0
E08000019,37.62865,39.0
E08000005,13.740766,7.0
E08000021,13.236667,12.0
E08000033,3.4275186,1.0
E09000016,6.7070417,2.0
E08000031,20.156424,36.0
E09000006,14.008946,30.0
E06000045,12.011546,10.0
E06000034,3.9916174,5.0
E10000003,21.644104,23.0
E06000052,6.6424594,13.0
E08000034,7.9792614,11.0
E09000027,1.4641373,10.0
E06000016,17.642744,13.0
E06000006,3.1288056,7.0
E08000024,23.111416,26.0
E10000006,31.449903,76.0
E08000013,15.919224,5.0
E09000018,5.8665915,8.0
E06000021,14.892987,12.0
E06000002,14.590299,3.0
E09000009,17.385386,12.0
E06000009,9.767041,18.0
E10000021,10.455026,15.0
E10000027,12.819724,21.0
E10000002,12.70518,5.0
E10000018,18.768183,21.0
E09000001,1.4636507,0.0
E10000007,20.931938,22.0
E08000026,14.787324,12.0
E10000015,39.303238,62.0
E08000023,15.467243,13.0
E06000049,22.465466,19.0
E08000003,21.686504,17.0
E08000025,52.95958,44.0
E09000029,7.779228,10.0
E09000017,9.201255,5.0
E09000002,3.787904,2.0
E10000032,22.565687,25.0
E10000020,49.39499,46.0
E08000022,8.382523,7.0
E08000004,18.047285,20.0
E08000007,17.258743,21.0
E06000056,10.934912,7.0
E06000033,3.5414028,4.0
E10000030,49.399857,28.0
E06000040,1.53092,4.0
E10000008,15.491702,23.0
E09000021,10.65022,15.0
E08000014,4.737224,6.0
E06000014,7.5956483,19.0
E10000016,100.823006,88.0
E06000008,6.9751415,10.0
E10000023,23.66423,36.0
E10000017,71.15421,43.0
E09000015,11.579499,28.0
E08000011,12.556722,15.0
E06000041,9.4721365,7.0
E08000035,45.17102,35.0
E06000035,11.604316,9.0
E10000011,8.66142,13.0
E06000012,4.23807,0.0
E06000047,39.132843,64.0
E06000007,15.145654,11.0
E10000029,33.4809,19.0
E06000030,8.697144,5.0
E06000038,10.606504,13.0
E08000009,11.347466,11.0
E06000011,18.134605,34.0
E08000015,20.11826,14.0
E06000043,3.0946636,5.0
E10000025,31.772987,12.0
E06000018,13.356594,6.0
E10000013,26.053082,17.0
E08000037,24.06342,36.0
E08000002,12.813254,7.0
E06000026,8.923308,4.0
E06000017,1.699087,0.0
E06000027,1.9703175,0.0
E06000022,2.4886131,1.0
E10000031,25.091423,23.0
E06000024,5.0886,8.0
E06000046,3.6420774,8.0
E09000026,7.081641,4.0
E06000050,19.992773,14.0
E06000059,7.9140577,5.0
E06000031,7.618455,7.0
E10000019,17.303835,14.0
E06000044,4.5380936,0.0
E09000008,17.06202,9.0
E08000030,20.576134,10.0
E10000012,55.467014,48.0
E09000022,11.037077,7.0
E06000003,8.671721,7.0
E06000004,9.91804,6.0
E08000018,17.468433,20.0
E08000036,9.064708,6.0
E09000003,9.147136,12.0
E08000016,14.505498,14.0
E09000004,6.960525,5.0
E08000001,22.280907,15.0
E08000012,20.320099,23.0
E06000032,12.052221,1.0
E09000005,11.772389,9.0
E10000034,22.091867,17.0
E06000001,8.405855,10.0
E08000032,22.4521,50.0
E06000015,5.4430027,9.0
E06000037,7.6624584,11.0
E09000010,11.904766,6.0
E06000039,3.8086867,4.0
E08000017,13.438361,29.0
E10000028,48.61282,32.0
E06000020,9.425,9.0
E06000036,3.4523249,3.0
