n,o,l
avila,39.807053,20.0
cadiz,44.73052,19.0
ciudad_real,0.09100074,129.0
soria,56.85071,63.0
huelva,17.043093,3.0
bizkaia,238.37822,135.0
jaen,63.119884,33.0
guadalajara,0.09100344,21.0
badajoz,48.140244,23.0
leon,95.14082,37.0
malaga,88.05008,14.0
segovia,64.54111,85.0
albacete,0.091856495,46.0
gipuzkoa,81.416794,96.0
alicante,209.98355,140.0
burgos,51.67669,37.0
tarragona,78.03377,0.0
cuenca,0.0910137,10.0
valladolid,79.42934,234.0
toledo,125.698685,15.0
caceres,92.78095,36.0
araba/alava,0.0910008,55.0
girona,56.388027,0.0
zamora,1415.2701,647.0
cordoba,21.726555,16.0
barcelona,70.53224,6.0
lleida,66.52467,27.0
castellon,60.039238,35.0
valencia,165.88861,88.0
granada,85.18609,60.0
salamanca,100.00723,78.0
almeria,24.145298,4.0
palencia,38.63429,15.0
sevilla,96.56787,32.0
