n,o,l
hautes_pyrenees,4.977435,0.0
paris,105.945045,35.0
loire,0.59913105,0.0
landes,0.0,0.0
charente_maritime,2.0483646,1.0
ardeche,2.3343513,0.0
doubs,1.3968885,0.0
aube,9.928985,0.0
essonne,50.432785,17.0
meurthe_et_moselle,1.2048144,0.0
drome,0.0,0.0
dordogne,0.0,0.0
moselle,15.55242,1.0
tarn,0.6463002,0.0
lot,0.4155195,0.0
hauts_de_seine,70.15592,4.0
pas_de_calais,8.162445,0.0
marne,12.219862,2.0
puy_de_dome,10.295406,2.0
mayenne,0.0,0.0
val_de_marne,43.501556,6.0
pyrenees_atlantiques,14.049505,0.0
bas_rhin,5.0706367,0.0
herault,28.807058,5.0
bouches_du_rhone,66.942345,9.0
alpes_maritimes,12.403426,1.0
charente,0.1505584,0.0
eure,12.228127,0.0
correze,0.22136995,0.0
haute_savoie,16.624908,0.0
seine_et_marne,40.304783,5.0
rhone,5.461957,2.0
ain,5.0628767,68.0
haute_garonne,7.885084,2.0
jura,2.1551397,0.0
saone_et_loire,5.0543833,6.0
indre,7.507289,0.0
pyrenees_orientales,0.0,0.0
ardennes,2.2337394,0.0
haut_rhin,32.450054,0.0
haute_saone,3.9483478,0.0
meuse,1.8059504,0.0
isere,0.39700037,0.0
territoire_de_belfort,2.6846788,0.0
cher,14.439398,0.0
loir_et_cher,0.0,0.0
seine_maritime,9.665455,1.0
val_d'oise,44.35536,25.0
aisne,11.472063,0.0
oise,39.581867,0.0
cote_d'or,4.358276,0.0
vosges,11.698548,0.0
nord,14.878772,0.0
gironde,10.760624,0.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,21.20984,3.0
gers,2.9365394,0.0
savoie,0.1886862,0.0
loire_atlantique,0.402475,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.87710613,0.0
eure_et_loir,11.729024,1.0
seine_saint_denis,63.786663,7.0
maine_et_loire,0.22219893,0.0
manche,3.5182273,0.0
calvados,4.549017,0.0
somme,10.814692,0.0
nievre,3.611632,0.0
vienne,0.28498155,0.0
cantal,1.9734504,2.0
tarn_et_garonne,2.2993357,0.0
haute_loire,0.0,0.0
indre_et_loire,2.6432676,0.0
vaucluse,7.27662,0.0
var,9.089312,0.0
orne,0.9086495,0.0
haute_vienne,2.1042259,0.0
aude,4.592167,0.0
loiret,11.158365,0.0
gard,7.9048595,1.0
