n,o,l
hautes_pyrenees,3.499576,10.0
paris,155.10083,123.0
loire,0.0,1.0
landes,0.0043095723,2.0
charente_maritime,2.7990057,10.0
ardeche,0.18536897,2.0
doubs,5.042735,13.0
aube,12.528331,12.0
essonne,70.17713,59.0
meurthe_et_moselle,7.1485243,2.0
drome,2.515109,7.0
dordogne,0.0,1.0
moselle,32.025955,12.0
tarn,0.0,1.0
lot,0.0,3.0
hauts_de_seine,126.4327,96.0
pas_de_calais,12.434421,20.0
marne,15.609757,11.0
puy_de_dome,7.3310037,10.0
mayenne,0.0,0.0
val_de_marne,81.50621,87.0
pyrenees_atlantiques,24.979641,5.0
bas_rhin,4.7890067,23.0
herault,49.016296,47.0
bouches_du_rhone,136.62907,153.0
alpes_maritimes,15.047626,7.0
charente,0.0,3.0
eure,13.459971,20.0
correze,0.0,2.0
haute_savoie,24.084171,15.0
seine_et_marne,66.23133,57.0
rhone,7.4653816,36.0
ain,3.937697,2.0
haute_garonne,9.323857,12.0
jura,0.8139503,12.0
saone_et_loire,7.225961,26.0
indre,10.299709,21.0
pyrenees_orientales,0.0,1.0
ardennes,0.5729151,1.0
haut_rhin,65.6769,34.0
haute_saone,2.9963884,10.0
meuse,0.78649396,0.0
isere,1.0631438,4.0
territoire_de_belfort,2.9589553,5.0
cher,7.975708,6.0
loir_et_cher,0.0,0.0
seine_maritime,16.759705,26.0
val_d'oise,65.97351,47.0
aisne,22.645023,33.0
oise,66.26259,44.0
cote_d'or,3.1538887,7.0
vosges,23.048813,31.0
nord,12.616048,13.0
gironde,19.454142,18.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,43.696632,31.0
gers,1.276507,3.0
savoie,0.0,4.0
loire_atlantique,0.73817396,2.0
alpes_de_haute_provence,0.46457574,3.0
haute_marne,0.0,0.0
eure_et_loir,24.119148,46.0
seine_saint_denis,109.57793,96.0
maine_et_loire,0.0,1.0
manche,1.6546625,6.0
calvados,5.056909,6.0
somme,13.863782,23.0
nievre,2.1446795,3.0
vienne,0.0,1.0
cantal,0.0,0.0
tarn_et_garonne,0.0,2.0
haute_loire,0.28077772,1.0
indre_et_loire,2.0147567,5.0
vaucluse,17.950592,26.0
var,8.200175,6.0
orne,0.0,4.0
haute_vienne,0.0,1.0
aude,6.786985,2.0
loiret,18.85072,18.0
gard,11.99274,5.0
