n,o,l
hautes_pyrenees,0.021345511,0.0
paris,9.658139,28.0
loire,0.5313527,1.0
landes,0.0,0.0
charente_maritime,0.21207997,1.0
ardeche,0.0,0.0
doubs,0.04043523,2.0
aube,0.5016794,1.0
essonne,13.517368,7.0
meurthe_et_moselle,0.0076558813,0.0
drome,0.040781062,0.0
dordogne,0.0,0.0
moselle,1.2174664,0.0
tarn,0.0,0.0
lot,0.0,0.0
hauts_de_seine,4.0045905,0.0
pas_de_calais,2.464357,13.0
marne,0.0,0.0
puy_de_dome,0.18849924,1.0
mayenne,0.0,2.0
val_de_marne,6.8483014,10.0
pyrenees_atlantiques,1.1313572,1.0
bas_rhin,0.59712774,1.0
herault,3.2031455,7.0
bouches_du_rhone,8.57081,21.0
alpes_maritimes,0.0,1.0
charente,0.0,0.0
eure,2.23938,3.0
correze,0.0,0.0
haute_savoie,3.1846044,2.0
seine_et_marne,7.2249436,6.0
rhone,1.5462238,0.0
ain,1.5816269,2.0
haute_garonne,0.52558637,3.0
jura,0.017310143,5.0
saone_et_loire,0.6042153,1.0
indre,3.392272,1.0
pyrenees_orientales,0.0,0.0
ardennes,0.0,2.0
haut_rhin,0.5772037,0.0
haute_saone,0.0,3.0
meuse,0.0,0.0
isere,0.0,0.0
territoire_de_belfort,0.107612,0.0
cher,0.25432086,3.0
loir_et_cher,0.0,2.0
seine_maritime,0.40681624,2.0
val_d'oise,2.6046784,6.0
aisne,1.2480333,6.0
oise,4.4634385,15.0
cote_d'or,0.1724759,1.0
vosges,0.0,2.0
nord,2.4818547,7.0
gironde,0.0,2.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,7.896589,3.0
gers,0.1262382,0.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,2.0
haute_marne,0.0,0.0
eure_et_loir,0.41643226,0.0
seine_saint_denis,6.1124597,5.0
maine_et_loire,0.0,0.0
manche,0.0,0.0
calvados,0.0,1.0
somme,2.8376193,5.0
nievre,0.0,0.0
vienne,0.0,0.0
cantal,0.0,0.0
tarn_et_garonne,0.0,0.0
haute_loire,0.0,0.0
indre_et_loire,0.07786422,2.0
vaucluse,0.32792008,4.0
var,0.0,3.0
orne,0.8832593,1.0
haute_vienne,0.0,0.0
aude,0.0,1.0
loiret,0.027624987,0.0
gard,1.0981339,8.0
