n,o,l
E06000013,10.787829,8.0
E06000054,14.347012,11.0
E08000027,20.167574,12.0
E10000024,30.457296,28.0
E06000042,16.36889,6.0
E09000023,24.698565,12.0
E08000010,31.886068,23.0
E09000020,11.285034,3.0
E06000051,9.178039,16.0
E10000014,73.85669,71.0
E06000057,9.169016,15.0
E06000005,32.49002,37.0
E06000055,14.988423,10.0
E08000008,13.792611,18.0
E08000019,54.513107,35.0
E08000005,20.782059,16.0
E08000021,30.351707,17.0
E08000033,6.41495,8.0
E09000016,23.969358,19.0
E08000031,29.694496,11.0
E09000006,12.093708,10.0
E06000045,5.750525,5.0
E06000034,22.809021,13.0
E10000003,15.231041,20.0
E06000052,18.193998,6.0
E08000034,8.2865715,7.0
E09000027,22.778002,22.0
E06000016,14.655885,4.0
E06000006,47.20051,29.0
E08000024,57.724518,34.0
E10000006,18.224148,15.0
E08000013,17.473196,10.0
E09000018,13.33169,10.0
E06000021,16.774956,14.0
E06000002,12.552488,11.0
E09000009,30.688087,21.0
E06000009,33.996765,18.0
E10000021,16.069935,11.0
E10000027,23.854753,7.0
E10000002,27.355766,12.0
E10000018,3.422393,0.0
E09000001,6.874353,7.0
E10000007,28.071177,21.0
E08000026,18.69549,21.0
E10000015,68.06041,50.0
E08000023,16.303223,9.0
E06000049,31.424833,19.0
E08000003,50.50557,37.0
E08000025,56.897125,50.0
E09000029,21.637346,5.0
E09000017,22.314325,11.0
E09000002,12.03267,15.0
E10000032,34.90322,29.0
E10000020,19.063501,7.0
E08000022,48.001297,40.0
E08000004,33.94377,22.0
E08000007,31.700468,14.0
E06000056,17.00283,18.0
E06000033,9.211994,8.0
E10000030,72.821,54.0
E06000040,6.3981996,6.0
E10000008,19.91529,31.0
E09000021,29.426811,21.0
E08000014,11.991396,9.0
E06000014,6.789388,5.0
E10000016,94.80664,117.0
E06000008,12.243579,11.0
E10000023,26.212385,27.0
E10000017,92.90323,63.0
E09000015,24.592474,13.0
E08000011,21.274626,8.0
E06000041,7.3358703,11.0
E08000035,41.662106,38.0
E06000035,23.009,13.0
E10000011,18.892746,12.0
E06000012,4.611797,2.0
E06000047,56.358536,29.0
E06000007,25.505724,7.0
E10000029,29.455421,27.0
E06000030,15.506599,10.0
E06000038,10.998427,25.0
E08000009,20.757927,12.0
E06000011,13.615086,16.0
E08000015,38.8404,27.0
E06000043,10.397371,11.0
E10000025,49.90507,38.0
E06000018,14.931983,11.0
E10000013,41.285088,38.0
E08000037,33.025795,20.0
E08000002,24.204971,16.0
E06000026,4.484983,7.0
E06000017,3.2862828,1.0
E06000027,0.0,2.0
E06000022,10.403798,2.0
E10000031,33.802917,22.0
E06000024,6.075368,1.0
E06000046,4.1235776,2.0
E09000026,22.747198,24.0
E06000050,25.14723,25.0
E06000059,6.988541,5.0
E06000031,5.056232,2.0
E10000019,25.845833,24.0
E06000044,11.405685,7.0
E09000008,35.31991,26.0
E08000030,22.058409,13.0
E10000012,68.58835,46.0
E09000022,34.951347,16.0
E06000003,12.234249,8.0
E06000004,12.170515,10.0
E08000018,15.758068,26.0
E08000036,16.1878,18.0
E09000003,31.997316,17.0
E08000016,19.423737,21.0
E09000004,18.648714,6.0
E08000001,31.579205,25.0
E08000012,49.684223,35.0
E06000032,22.66998,23.0
E09000005,31.44293,26.0
E10000034,35.464832,22.0
E06000001,6.1339107,6.0
E08000032,26.120394,22.0
E06000015,10.502945,9.0
E06000037,6.591229,7.0
E09000010,26.229643,22.0
E06000039,11.178432,9.0
E08000017,0.29263705,8.0
E10000028,45.209244,35.0
E06000020,2.7263248,3.0
E06000036,17.799644,9.0
