n,o,l
hautes_pyrenees,1.8511219,8.0
paris,171.79689,182.0
loire,0.0,1.0
landes,0.0,4.0
charente_maritime,1.3350854,5.0
ardeche,1.7470589,8.0
doubs,9.846787,3.0
aube,9.877957,14.0
essonne,69.70498,81.0
meurthe_et_moselle,4.5468144,9.0
drome,8.32105,4.0
dordogne,0.4308292,2.0
moselle,8.556383,17.0
tarn,0.9574077,2.0
lot,0.15874201,1.0
hauts_de_seine,111.67771,139.0
pas_de_calais,3.2998655,14.0
marne,11.555552,14.0
puy_de_dome,5.2421203,11.0
mayenne,0.0,0.0
val_de_marne,61.09952,81.0
pyrenees_atlantiques,19.575047,44.0
bas_rhin,5.075332,12.0
herault,65.4089,58.0
bouches_du_rhone,132.03223,216.0
alpes_maritimes,8.884184,33.0
charente,0.06722574,2.0
eure,9.053842,12.0
correze,0.0,0.0
haute_savoie,27.369312,34.0
seine_et_marne,34.70639,72.0
rhone,6.9757795,9.0
ain,4.963068,9.0
haute_garonne,9.415431,24.0
jura,0.6560323,2.0
saone_et_loire,3.0871778,12.0
indre,7.9265113,10.0
pyrenees_orientales,0.0,0.0
ardennes,1.2338973,5.0
haut_rhin,28.607666,58.0
haute_saone,14.134916,6.0
meuse,0.3356121,1.0
isere,8.959163,5.0
territoire_de_belfort,2.460512,4.0
cher,11.837267,8.0
loir_et_cher,2.810344,0.0
seine_maritime,15.223639,22.0
val_d'oise,86.95165,102.0
aisne,4.6445775,27.0
oise,33.732414,78.0
cote_d'or,2.0920565,6.0
vosges,12.90363,31.0
nord,10.212203,13.0
gironde,13.88725,28.0
yonne,0.107933864,0.0
lot_et_garonne,0.0,2.0
yvelines,38.574017,48.0
gers,2.7055316,6.0
savoie,0.67056453,3.0
loire_atlantique,2.531385,5.0
alpes_de_haute_provence,0.6067349,4.0
haute_marne,0.14363766,3.0
eure_et_loir,17.398458,28.0
seine_saint_denis,90.69326,119.0
maine_et_loire,0.0,1.0
manche,1.9447002,10.0
calvados,10.130847,11.0
somme,11.502182,14.0
nievre,2.0345838,5.0
vienne,0.0,0.0
cantal,0.0,1.0
tarn_et_garonne,1.5692508,2.0
haute_loire,0.08488472,0.0
indre_et_loire,3.5714347,9.0
vaucluse,5.1261005,23.0
var,18.213598,13.0
orne,2.799974,3.0
haute_vienne,1.0078104,3.0
aude,5.99069,14.0
loiret,12.014382,26.0
gard,4.04568,12.0
