n,o,l
E06000013,6.5238914,0.0
E06000054,12.907479,18.0
E08000027,30.84575,20.0
E10000024,40.094032,20.0
E06000042,15.084956,21.0
E09000023,39.644886,28.0
E08000010,22.483025,22.0
E09000020,17.17606,6.0
E06000051,12.726056,7.0
E10000014,88.10359,74.0
E06000057,22.72508,23.0
E06000005,8.9975,2.0
E06000055,11.416453,5.0
E08000008,17.584696,14.0
E08000019,74.5768,66.0
E08000005,17.0746,11.0
E08000021,32.796673,25.0
E08000033,12.832871,3.0
E09000016,25.87405,20.0
E08000031,40.39316,26.0
E09000006,16.809818,12.0
E06000045,11.970559,9.0
E06000034,24.256618,26.0
E10000003,18.699547,11.0
E06000052,21.867989,12.0
E08000034,14.146136,7.0
E09000027,20.052128,20.0
E06000016,14.5824,15.0
E06000006,42.82295,49.0
E08000024,60.659744,79.0
E10000006,29.249483,19.0
E08000013,26.22966,19.0
E09000018,7.5507855,7.0
E06000021,22.130287,21.0
E06000002,13.41723,3.0
E09000009,35.66259,14.0
E06000009,52.542908,34.0
E10000021,12.234958,9.0
E10000027,28.299,12.0
E10000002,26.32417,31.0
E10000018,2.1702101,0.0
E09000001,7.7133474,4.0
E10000007,41.92748,8.0
E08000026,25.807915,10.0
E10000015,85.1986,62.0
E08000023,15.964136,15.0
E06000049,21.837055,27.0
E08000003,36.858707,36.0
E08000025,118.7362,70.0
E09000029,18.56358,10.0
E09000017,25.1962,16.0
E09000002,16.106773,16.0
E10000032,37.136425,27.0
E10000020,19.258272,20.0
E08000022,33.78372,35.0
E08000004,19.614676,13.0
E08000007,28.013035,26.0
E06000056,16.136272,16.0
E06000033,17.387722,8.0
E10000030,82.783356,66.0
E06000040,8.353745,4.0
E10000008,24.132263,20.0
E09000021,33.190685,27.0
E08000014,18.932022,9.0
E06000014,6.7277956,4.0
E10000016,86.22347,72.0
E06000008,11.788853,8.0
E10000023,29.7971,22.0
E10000017,99.21724,94.0
E09000015,30.729359,26.0
E08000011,22.350975,15.0
E06000041,8.566731,8.0
E08000035,29.82758,36.0
E06000035,21.841251,19.0
E10000011,21.108105,12.0
E06000012,4.6439323,2.0
E06000047,33.52483,26.0
E06000007,20.600063,23.0
E10000029,27.341946,31.0
E06000030,11.086316,10.0
E06000038,13.834556,8.0
E08000009,22.080101,19.0
E06000011,14.652717,10.0
E08000015,42.887203,43.0
E06000043,13.16221,11.0
E10000025,52.117367,49.0
E06000018,16.952045,11.0
E10000013,38.45466,31.0
E08000037,28.327614,20.0
E08000002,14.387601,17.0
E06000026,11.58422,1.0
E06000017,0.0,1.0
E06000027,2.3285422,3.0
E06000022,3.155563,5.0
E10000031,43.460712,24.0
E06000024,8.069156,4.0
E06000046,0.0,2.0
E09000026,28.360813,22.0
E06000050,29.976591,31.0
E06000059,11.226703,6.0
E06000031,6.537702,6.0
E10000019,27.891552,21.0
E06000044,6.619485,10.0
E09000008,57.64684,36.0
E08000030,34.32572,17.0
E10000012,93.75023,54.0
E09000022,45.25648,17.0
E06000003,12.958748,8.0
E06000004,15.237547,12.0
E08000018,24.408947,9.0
E08000036,18.106243,21.0
E09000003,48.617252,40.0
E08000016,20.320808,2.0
E09000004,23.445316,17.0
E08000001,23.588234,15.0
E08000012,53.669964,46.0
E06000032,20.640911,27.0
E09000005,61.467995,37.0
E10000034,36.655167,24.0
E06000001,5.5881157,3.0
E08000032,25.767515,28.0
E06000015,25.262331,2.0
E06000037,11.19665,6.0
E09000010,26.003738,12.0
E06000039,12.2573,5.0
E08000017,14.765514,0.0
E10000028,52.36524,32.0
E06000020,9.345808,9.0
E06000036,21.983564,10.0
