n,o,l
hautes_pyrenees,1.3959457,8.0
paris,165.10536,188.0
loire,0.0,0.0
landes,0.0,1.0
charente_maritime,4.562534,11.0
ardeche,4.494323,3.0
doubs,3.9966624,14.0
aube,6.4221907,18.0
essonne,65.870476,66.0
meurthe_et_moselle,6.5806017,15.0
drome,13.788413,2.0
dordogne,1.4570022,1.0
moselle,10.136907,45.0
tarn,0.0,2.0
lot,0.0,0.0
hauts_de_seine,112.84764,149.0
pas_de_calais,5.6477685,16.0
marne,10.794545,23.0
puy_de_dome,5.3268614,8.0
mayenne,0.0,1.0
val_de_marne,36.1443,94.0
pyrenees_atlantiques,5.817034,31.0
bas_rhin,5.219948,10.0
herault,71.62641,49.0
bouches_du_rhone,149.88045,133.0
alpes_maritimes,7.4398546,25.0
charente,0.0,2.0
eure,4.462104,13.0
correze,0.0,1.0
haute_savoie,37.355602,41.0
seine_et_marne,30.195972,49.0
rhone,14.71636,8.0
ain,5.0286403,10.0
haute_garonne,11.693988,10.0
jura,1.6090056,5.0
saone_et_loire,3.4579973,8.0
indre,5.704749,19.0
pyrenees_orientales,0.0,2.0
ardennes,0.19553861,5.0
haut_rhin,21.94173,90.0
haute_saone,13.327409,7.0
meuse,2.2520986,4.0
isere,17.099304,8.0
territoire_de_belfort,3.3273792,7.0
cher,9.945299,21.0
loir_et_cher,5.4010096,3.0
seine_maritime,17.630112,18.0
val_d'oise,106.77847,79.0
aisne,7.009918,34.0
oise,34.06267,67.0
cote_d'or,6.3991327,2.0
vosges,19.11112,22.0
nord,10.729056,11.0
gironde,19.06611,23.0
yonne,1.8331679,3.0
lot_et_garonne,0.0,1.0
yvelines,39.870598,52.0
gers,1.4327136,4.0
savoie,0.6018905,3.0
loire_atlantique,0.14668909,3.0
alpes_de_haute_provence,0.0,3.0
haute_marne,0.6176958,0.0
eure_et_loir,14.456935,19.0
seine_saint_denis,86.10007,92.0
maine_et_loire,0.0,1.0
manche,5.7868986,4.0
calvados,13.788083,6.0
somme,10.6742325,16.0
nievre,0.0,5.0
vienne,0.7724579,0.0
cantal,0.0,0.0
tarn_et_garonne,1.5606114,3.0
haute_loire,0.0,1.0
indre_et_loire,5.651719,5.0
vaucluse,20.50394,22.0
var,11.799401,12.0
orne,2.115163,2.0
haute_vienne,1.1207435,3.0
aude,8.656903,8.0
loiret,11.57421,23.0
gard,4.062248,11.0
