n,o,l
avila,29.512651,35.0
cadiz,16.162466,11.0
ciudad_real,0.1288645,175.0
soria,17.41519,23.0
huelva,6.2278914,6.0
bizkaia,155.52008,152.0
jaen,24.32572,8.0
guadalajara,0.12886883,57.0
badajoz,16.259144,5.0
leon,42.715878,104.0
malaga,44.61175,23.0
segovia,81.5727,68.0
albacete,0.12995759,56.0
gipuzkoa,49.945843,35.0
alicante,52.6685,79.0
burgos,19.685827,25.0
tarragona,28.82143,0.0
cuenca,0.12887526,36.0
valladolid,82.054985,135.0
toledo,46.669743,21.0
caceres,35.087574,21.0
araba/alava,0.12886883,32.0
girona,44.369366,0.0
zamora,832.4773,638.0
cordoba,29.617434,40.0
barcelona,8.8920355,21.0
lleida,52.283913,38.0
castellon,22.579668,27.0
valencia,107.21362,113.0
granada,38.856705,32.0
salamanca,60.607662,64.0
almeria,9.7129,1.0
palencia,16.10883,16.0
sevilla,47.423794,17.0
