n,o,l
avila,26.713654,48.0
cadiz,20.789705,0.0
ciudad_real,140.20576,169.0
soria,33.633278,103.0
huelva,3.9735894,1.0
bizkaia,154.44777,173.0
jaen,20.01402,8.0
guadalajara,37.937504,19.0
badajoz,15.590112,5.0
leon,98.75063,17.0
malaga,39.938385,105.0
segovia,66.83209,64.0
albacete,38.283844,17.0
gipuzkoa,42.45511,31.0
alicante,61.296783,17.0
burgos,40.993332,34.0
tarragona,15.025033,33.0
cuenca,51.85211,25.0
valladolid,122.90326,44.0
toledo,26.20893,19.0
caceres,66.10632,42.0
araba/alava,153.07674,30.0
girona,0.16175884,163.0
zamora,880.6481,10.0
cordoba,14.567615,6.0
barcelona,26.076881,745.0
lleida,38.34853,68.0
castellon,28.366123,2.0
valencia,89.01692,41.0
granada,23.979301,58.0
salamanca,43.782253,49.0
almeria,4.995662,7.0
palencia,6.2918797,37.0
sevilla,36.978104,43.0
