n,o,l
hautes_pyrenees,0.7836437,6.0
paris,165.00703,114.0
loire,0.038192943,2.0
landes,0.0,0.0
charente_maritime,2.3634107,4.0
ardeche,5.9888053,7.0
doubs,2.0324275,10.0
aube,4.1722283,12.0
essonne,65.24665,78.0
meurthe_et_moselle,4.7473254,3.0
drome,10.836911,6.0
dordogne,0.8218539,1.0
moselle,7.2047505,6.0
tarn,0.055565443,0.0
lot,0.0,0.0
hauts_de_seine,101.9611,95.0
pas_de_calais,3.2784276,35.0
marne,7.3766937,12.0
puy_de_dome,4.0583987,8.0
mayenne,0.0,0.0
val_de_marne,32.644146,61.0
pyrenees_atlantiques,3.885054,21.0
bas_rhin,4.8521442,7.0
herault,66.07923,34.0
bouches_du_rhone,117.6931,106.0
alpes_maritimes,7.2815795,14.0
charente,0.0,0.0
eure,2.6718705,63.0
correze,0.0,0.0
haute_savoie,33.967976,27.0
seine_et_marne,26.840385,79.0
rhone,22.873524,20.0
ain,7.2299924,23.0
haute_garonne,11.04248,7.0
jura,0.5950608,3.0
saone_et_loire,2.3074367,10.0
indre,2.9991155,8.0
pyrenees_orientales,0.0,4.0
ardennes,0.05803767,4.0
haut_rhin,27.021137,31.0
haute_saone,11.749202,7.0
meuse,0.99728835,1.0
isere,15.921993,4.0
territoire_de_belfort,1.9841259,7.0
cher,8.041891,14.0
loir_et_cher,3.187369,2.0
seine_maritime,12.625058,13.0
val_d'oise,113.087685,48.0
aisne,4.752049,39.0
oise,26.917007,38.0
cote_d'or,3.6564925,2.0
vosges,13.439958,25.0
nord,6.6313386,22.0
gironde,15.184917,10.0
yonne,1.6534169,5.0
lot_et_garonne,0.0,1.0
yvelines,34.59422,33.0
gers,1.332764,3.0
savoie,0.53284013,1.0
loire_atlantique,0.08346812,0.0
alpes_de_haute_provence,0.023813307,0.0
haute_marne,0.39659327,1.0
eure_et_loir,10.077819,43.0
seine_saint_denis,84.13578,81.0
maine_et_loire,0.1452492,0.0
manche,3.3616235,5.0
calvados,9.576652,5.0
somme,8.751018,20.0
nievre,0.07530613,2.0
vienne,0.35335255,1.0
cantal,0.03386259,0.0
tarn_et_garonne,1.2061241,0.0
haute_loire,0.040110283,1.0
indre_et_loire,3.6570203,6.0
vaucluse,16.746172,17.0
var,8.267119,4.0
orne,1.6505234,0.0
haute_vienne,0.47202402,4.0
aude,6.591429,13.0
loiret,7.943616,20.0
gard,2.675309,7.0
