n,o,l
hautes_pyrenees,0.79670084,0.0
paris,33.827072,28.0
loire,2.8583412,1.0
landes,0.4416492,0.0
charente_maritime,1.1654197,1.0
ardeche,0.24206474,0.0
doubs,1.3981798,2.0
aube,4.5513167,1.0
essonne,53.123146,7.0
meurthe_et_moselle,1.4600389,0.0
drome,0.30193007,0.0
dordogne,0.0311241,0.0
moselle,15.431549,0.0
tarn,0.49459636,0.0
lot,0.29653543,0.0
hauts_de_seine,20.164965,0.0
pas_de_calais,9.5408745,13.0
marne,5.151581,0.0
puy_de_dome,1.2561619,1.0
mayenne,0.44403535,2.0
val_de_marne,23.5919,10.0
pyrenees_atlantiques,4.8758307,1.0
bas_rhin,9.801914,1.0
herault,12.186822,7.0
bouches_du_rhone,29.369081,21.0
alpes_maritimes,2.2525396,1.0
charente,0.30055094,0.0
eure,8.994054,3.0
correze,0.32804853,0.0
haute_savoie,3.8645952,2.0
seine_et_marne,18.670004,6.0
rhone,3.8290625,0.0
ain,9.667585,2.0
haute_garonne,1.0555345,3.0
jura,2.15191,5.0
saone_et_loire,3.230764,1.0
indre,10.295785,1.0
pyrenees_orientales,0.68712986,0.0
ardennes,0.4855278,2.0
haut_rhin,5.3071737,0.0
haute_saone,0.32327825,3.0
meuse,1.7551348,0.0
isere,0.3213626,0.0
territoire_de_belfort,2.4074636,0.0
cher,3.935874,3.0
loir_et_cher,0.12529847,2.0
seine_maritime,4.91403,2.0
val_d'oise,14.418004,6.0
aisne,6.731724,6.0
oise,16.900017,15.0
cote_d'or,0.47380728,1.0
vosges,0.5787773,2.0
nord,6.1847014,7.0
gironde,2.3874881,2.0
yonne,0.26898092,0.0
lot_et_garonne,0.0,0.0
yvelines,25.730412,3.0
gers,1.2620836,0.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.8697345,2.0
haute_marne,0.45761538,0.0
eure_et_loir,3.1828957,0.0
seine_saint_denis,36.626644,5.0
maine_et_loire,0.651562,0.0
manche,0.49948722,0.0
calvados,0.60238415,1.0
somme,6.4761877,5.0
nievre,1.7329867,0.0
vienne,0.43587965,0.0
cantal,0.5220606,0.0
tarn_et_garonne,0.48446923,0.0
haute_loire,0.84475875,0.0
indre_et_loire,0.0,2.0
vaucluse,3.2476969,4.0
var,1.292919,3.0
orne,4.082847,1.0
haute_vienne,0.77104574,0.0
aude,0.45751923,1.0
loiret,0.32191837,0.0
gard,5.1892886,8.0
