n,o,l
avila,27.73937,34.0
cadiz,26.355787,14.0
ciudad_real,0.14004056,0.0
soria,27.31848,26.0
huelva,10.425114,8.0
bizkaia,186.45651,259.0
jaen,23.738314,42.0
guadalajara,0.14004447,0.0
badajoz,12.972632,61.0
leon,39.388084,58.0
malaga,51.73923,16.0
segovia,57.491127,101.0
albacete,0.14004445,0.0
gipuzkoa,32.16555,71.0
alicante,72.53162,112.0
burgos,22.158949,46.0
tarragona,27.595667,0.0
cuenca,0.14005065,0.0
valladolid,48.954575,139.0
toledo,51.70648,82.0
caceres,40.223072,152.0
araba/alava,0.14004447,0.0
girona,106.45859,0.0
zamora,645.8184,895.0
cordoba,15.308611,20.0
barcelona,48.981503,38.0
lleida,26.50989,53.0
castellon,33.445763,76.0
valencia,100.51169,179.0
granada,40.88729,39.0
salamanca,59.367428,95.0
almeria,14.744387,3.0
palencia,18.054628,47.0
sevilla,52.20268,60.0
