n,o,l
E06000013,10.159848,12.0
E06000054,11.450752,14.0
E08000027,18.289755,36.0
E10000024,29.147474,35.0
E06000042,13.290089,16.0
E09000023,15.587699,15.0
E08000010,29.944067,33.0
E09000020,10.440675,9.0
E06000051,8.523207,15.0
E10000014,71.67163,76.0
E06000057,10.588505,17.0
E06000005,30.585978,6.0
E06000055,15.605602,18.0
E08000008,9.068764,16.0
E08000019,50.062828,47.0
E08000005,19.458681,12.0
E08000021,26.085814,21.0
E08000033,6.6787734,5.0
E09000016,21.49161,19.0
E08000031,26.364374,26.0
E09000006,10.953305,25.0
E06000045,5.766357,14.0
E06000034,20.219154,9.0
E10000003,12.664078,30.0
E06000052,13.1433735,24.0
E08000034,5.845597,19.0
E09000027,19.756159,10.0
E06000016,12.651196,10.0
E06000006,42.382294,10.0
E08000024,53.315727,24.0
E10000006,10.391731,37.0
E08000013,14.962055,23.0
E09000018,16.601976,11.0
E06000021,12.203646,11.0
E06000002,14.978447,11.0
E09000009,31.633207,16.0
E06000009,29.934336,15.0
E10000021,14.684084,27.0
E10000027,21.414785,31.0
E10000002,23.685896,27.0
E10000018,3.194369,46.0
E09000001,5.264458,0.0
E10000007,28.923038,28.0
E08000026,12.642204,16.0
E10000015,67.87164,57.0
E08000023,14.573393,30.0
E06000049,28.343004,33.0
E08000003,43.287495,15.0
E08000025,58.044674,81.0
E09000029,18.786001,19.0
E09000017,19.436327,14.0
E09000002,9.887735,10.0
E10000032,27.223293,49.0
E10000020,12.701143,47.0
E08000022,46.368263,10.0
E08000004,36.094475,26.0
E08000007,29.34123,20.0
E06000056,14.576855,7.0
E06000033,1.9901942,3.0
E10000030,69.60486,71.0
E06000040,3.5777984,14.0
E10000008,18.370354,20.0
E09000021,24.4476,18.0
E08000014,10.488815,19.0
E06000014,4.6483502,10.0
E10000016,99.103195,166.0
E06000008,11.03928,11.0
E10000023,23.391329,24.0
E10000017,86.72405,88.0
E09000015,21.847609,16.0
E08000011,18.189222,20.0
E06000041,7.3273926,17.0
E08000035,38.52713,51.0
E06000035,17.967255,16.0
E10000011,15.524841,14.0
E06000012,4.288096,1.0
E06000047,54.440536,38.0
E06000007,23.713078,26.0
E10000029,27.529743,52.0
E06000030,15.377614,16.0
E06000038,11.789921,28.0
E08000009,19.326948,18.0
E06000011,13.35268,21.0
E08000015,35.058937,26.0
E06000043,9.154693,11.0
E10000025,51.455666,48.0
E06000018,11.29982,15.0
E10000013,45.396824,57.0
E08000037,30.586258,14.0
E08000002,21.495872,15.0
E06000026,7.0109696,4.0
E06000017,2.5970051,1.0
E06000027,2.8408382,1.0
E06000022,11.074354,4.0
E10000031,31.099562,38.0
E06000024,6.4150805,3.0
E06000046,3.4186356,8.0
E09000026,15.484307,13.0
E06000050,22.20009,19.0
E06000059,9.729323,4.0
E06000031,2.5245726,12.0
E10000019,22.09646,35.0
E06000044,8.877929,6.0
E09000008,31.50491,31.0
E08000030,14.827511,23.0
E10000012,65.10452,53.0
E09000022,30.103518,19.0
E06000003,8.740017,6.0
E06000004,9.460414,8.0
E08000018,16.984592,14.0
E08000036,14.164034,11.0
E09000003,27.932478,13.0
E08000016,24.161621,9.0
E09000004,8.311692,21.0
E08000001,32.820457,23.0
E08000012,46.703197,44.0
E06000032,20.470514,4.0
E09000005,30.508106,34.0
E10000034,32.83834,35.0
E06000001,3.8006504,5.0
E08000032,22.738527,16.0
E06000015,13.209807,4.0
E06000037,6.6656604,17.0
E09000010,23.369955,18.0
E06000039,9.399397,8.0
E08000017,5.004419,21.0
E10000028,47.84732,53.0
E06000020,2.1117284,6.0
E06000036,18.630182,5.0
