n,o,l
E06000013,11.432887,19.0
E06000054,13.640351,9.0
E08000027,18.730455,20.0
E10000024,40.662945,41.0
E06000042,16.58346,13.0
E09000023,32.578228,27.0
E08000010,29.0566,38.0
E09000020,18.528126,8.0
E06000051,13.612304,21.0
E10000014,88.81699,86.0
E06000057,17.645706,7.0
E06000005,32.854984,25.0
E06000055,20.583721,16.0
E08000008,21.908125,11.0
E08000019,55.05418,38.0
E08000005,25.956236,16.0
E08000021,37.43462,17.0
E08000033,8.107787,8.0
E09000016,28.410086,8.0
E08000031,36.74331,27.0
E09000006,18.106232,22.0
E06000045,11.724717,20.0
E06000034,27.278578,4.0
E10000003,17.966078,26.0
E06000052,22.384382,14.0
E08000034,10.283485,11.0
E09000027,26.630594,5.0
E06000016,16.4047,11.0
E06000006,51.649,10.0
E08000024,81.48065,38.0
E10000006,24.693663,31.0
E08000013,22.954035,22.0
E09000018,12.216525,11.0
E06000021,18.129827,16.0
E06000002,12.554811,17.0
E09000009,34.19833,20.0
E06000009,37.32664,17.0
E10000021,13.695905,15.0
E10000027,28.764639,34.0
E10000002,28.223314,29.0
E10000018,6.793767,34.0
E09000001,6.9025493,0.0
E10000007,36.338932,38.0
E08000026,20.31204,20.0
E10000015,80.603745,48.0
E08000023,19.333874,24.0
E06000049,34.063847,31.0
E08000003,61.486046,15.0
E08000025,74.793434,93.0
E09000029,25.432257,15.0
E09000017,24.857815,19.0
E09000002,17.237087,9.0
E10000032,43.726437,41.0
E10000020,23.755373,55.0
E08000022,50.911125,12.0
E08000004,36.844555,20.0
E08000007,34.863487,20.0
E06000056,18.674248,22.0
E06000033,10.717341,1.0
E10000030,83.181816,62.0
E06000040,9.486743,7.0
E10000008,21.937756,31.0
E09000021,35.673748,25.0
E08000014,19.028517,9.0
E06000014,9.948026,12.0
E10000016,117.406876,182.0
E06000008,15.36682,5.0
E10000023,30.000082,20.0
E10000017,103.658134,82.0
E09000015,28.818811,18.0
E08000011,25.507292,26.0
E06000041,8.482752,27.0
E08000035,48.250973,50.0
E06000035,26.703405,25.0
E10000011,25.64022,20.0
E06000012,6.419389,9.0
E06000047,64.344765,39.0
E06000007,30.705828,13.0
E10000029,32.339447,31.0
E06000030,17.92247,11.0
E06000038,14.074313,19.0
E08000009,24.886856,11.0
E06000011,17.878138,13.0
E08000015,45.639748,30.0
E06000043,13.114521,15.0
E10000025,59.220196,47.0
E06000018,17.931484,21.0
E10000013,46.5547,26.0
E08000037,40.047695,20.0
E08000002,25.093885,31.0
E06000026,7.2767177,7.0
E06000017,7.4263573,0.0
E06000027,7.8940096,16.0
E06000022,9.579099,6.0
E10000031,37.16032,26.0
E06000024,7.09807,18.0
E06000046,6.6244674,1.0
E09000026,32.549023,9.0
E06000050,31.19757,31.0
E06000059,15.433164,9.0
E06000031,7.179328,11.0
E10000019,23.659296,22.0
E06000044,10.312328,8.0
E09000008,46.829884,19.0
E08000030,29.938501,34.0
E10000012,83.16602,45.0
E09000022,35.135986,10.0
E06000003,7.3250904,6.0
E06000004,15.219127,2.0
E08000018,19.593084,21.0
E08000036,22.058378,12.0
E09000003,41.289425,14.0
E08000016,20.174593,15.0
E09000004,23.925016,10.0
E08000001,37.849785,26.0
E08000012,64.1362,34.0
E06000032,27.840544,24.0
E09000005,38.747852,28.0
E10000034,39.013836,50.0
E06000001,8.745492,0.0
E08000032,33.15099,32.0
E06000015,12.402444,11.0
E06000037,7.114441,10.0
E09000010,31.235575,30.0
E06000039,12.10992,10.0
E08000017,19.833616,19.0
E10000028,51.09747,47.0
E06000020,6.9480886,10.0
E06000036,23.698137,6.0
