n,o,l
avila,16.805273,41.0
cadiz,16.299168,15.0
ciudad_real,77.84384,58.0
soria,23.99613,6.0
huelva,4.1953783,1.0
bizkaia,102.19582,110.0
jaen,14.1412735,8.0
guadalajara,27.870111,31.0
badajoz,14.524055,3.0
leon,68.90598,24.0
malaga,27.48509,6.0
segovia,51.017612,78.0
albacete,25.29212,22.0
gipuzkoa,42.947166,19.0
alicante,62.158398,29.0
burgos,20.365425,17.0
tarragona,0.34066063,49.0
cuenca,10.617296,30.0
valladolid,108.179054,26.0
toledo,17.558325,53.0
caceres,38.386375,23.0
araba/alava,21.54038,30.0
girona,0.3408146,88.0
zamora,12.797773,9.0
cordoba,11.42494,13.0
barcelona,509.78635,893.0
lleida,26.29357,24.0
castellon,22.242373,2.0
valencia,63.26961,58.0
granada,28.46358,64.0
salamanca,33.137226,18.0
almeria,2.2590966,5.0
palencia,11.170963,13.0
sevilla,33.087536,26.0
