n,o,l
hautes_pyrenees,5.351516,6.0
paris,192.19359,138.0
loire,0.0,1.0
landes,0.36654836,3.0
charente_maritime,1.790553,5.0
ardeche,6.7309146,0.0
doubs,16.011927,7.0
aube,15.736964,24.0
essonne,80.95611,54.0
meurthe_et_moselle,1.3814937,4.0
drome,10.408232,2.0
dordogne,0.4259467,0.0
moselle,6.97804,50.0
tarn,0.0,1.0
lot,3.608453,2.0
hauts_de_seine,124.73275,131.0
pas_de_calais,3.1305602,16.0
marne,7.7978015,17.0
puy_de_dome,7.6317964,10.0
mayenne,0.0,0.0
val_de_marne,46.959717,86.0
pyrenees_atlantiques,23.112211,17.0
bas_rhin,8.273838,2.0
herault,77.87142,41.0
bouches_du_rhone,139.88332,114.0
alpes_maritimes,7.3116107,7.0
charente,1.113575,0.0
eure,8.480389,10.0
correze,0.9965774,1.0
haute_savoie,39.954166,19.0
seine_et_marne,34.38045,64.0
rhone,15.164881,18.0
ain,10.277404,4.0
haute_garonne,10.884046,8.0
jura,0.21853219,6.0
saone_et_loire,3.0470972,10.0
indre,6.008056,18.0
pyrenees_orientales,0.33402342,0.0
ardennes,2.4600449,2.0
haut_rhin,26.295862,59.0
haute_saone,19.34681,7.0
meuse,0.0,6.0
isere,15.741312,1.0
territoire_de_belfort,7.85271,6.0
cher,13.587929,12.0
loir_et_cher,4.0037866,2.0
seine_maritime,17.001978,15.0
val_d'oise,124.24062,57.0
aisne,2.443786,22.0
oise,34.923733,74.0
cote_d'or,4.2507024,6.0
vosges,11.977197,29.0
nord,8.655951,8.0
gironde,20.253841,21.0
yonne,8.224259,0.0
lot_et_garonne,0.6424856,0.0
yvelines,40.145893,46.0
gers,4.7767196,6.0
savoie,2.2929916,0.0
loire_atlantique,3.333402,1.0
alpes_de_haute_provence,1.782218,2.0
haute_marne,0.9118825,3.0
eure_et_loir,14.631474,28.0
seine_saint_denis,98.19779,133.0
maine_et_loire,0.0,0.0
manche,3.784385,2.0
calvados,12.231021,6.0
somme,12.233819,24.0
nievre,1.5074774,10.0
vienne,0.46742523,2.0
cantal,0.0,2.0
tarn_et_garonne,3.4128458,3.0
haute_loire,1.750727,0.0
indre_et_loire,6.223541,3.0
vaucluse,22.321817,20.0
var,8.74803,4.0
orne,3.10874,1.0
haute_vienne,1.7374856,3.0
aude,9.618505,9.0
loiret,10.744871,19.0
gard,4.193177,19.0
