n,o,l
hautes_pyrenees,3.2332318,4.0
paris,181.73402,121.0
loire,0.0,1.0
landes,0.14227171,3.0
charente_maritime,4.6019073,3.0
ardeche,4.2424583,1.0
doubs,12.855689,10.0
aube,15.155757,12.0
essonne,64.539185,41.0
meurthe_et_moselle,6.7324076,11.0
drome,1.7054312,9.0
dordogne,2.6062143,2.0
moselle,12.440482,27.0
tarn,0.0,0.0
lot,2.5610359,1.0
hauts_de_seine,134.94246,115.0
pas_de_calais,11.287982,15.0
marne,19.187183,19.0
puy_de_dome,5.672002,11.0
mayenne,0.0,0.0
val_de_marne,59.255356,69.0
pyrenees_atlantiques,27.543406,9.0
bas_rhin,6.35176,20.0
herault,76.16214,66.0
bouches_du_rhone,195.51567,106.0
alpes_maritimes,13.260014,15.0
charente,0.0,0.0
eure,11.323688,13.0
correze,0.0,0.0
haute_savoie,35.303535,22.0
seine_et_marne,46.45543,73.0
rhone,0.5829953,7.0
ain,2.8028615,4.0
haute_garonne,17.53902,8.0
jura,0.0,3.0
saone_et_loire,7.2050514,9.0
indre,9.212193,13.0
pyrenees_orientales,0.0,2.0
ardennes,0.14450556,2.0
haut_rhin,37.25061,84.0
haute_saone,14.184615,3.0
meuse,0.0,2.0
isere,4.139122,3.0
territoire_de_belfort,8.294279,8.0
cher,18.059448,11.0
loir_et_cher,5.071044,0.0
seine_maritime,21.273956,17.0
val_d'oise,98.688736,43.0
aisne,8.723794,22.0
oise,50.917927,51.0
cote_d'or,0.85103065,8.0
vosges,28.209068,28.0
nord,15.981507,11.0
gironde,24.051775,19.0
yonne,0.0,0.0
lot_et_garonne,0.0,1.0
yvelines,48.96558,48.0
gers,2.367232,4.0
savoie,1.5431348,0.0
loire_atlantique,0.031520903,5.0
alpes_de_haute_provence,0.9005422,5.0
haute_marne,0.51014036,1.0
eure_et_loir,20.234863,27.0
seine_saint_denis,101.80188,98.0
maine_et_loire,0.0,0.0
manche,5.425927,2.0
calvados,7.512043,6.0
somme,15.562797,13.0
nievre,0.7171486,4.0
vienne,0.0,1.0
cantal,0.0,0.0
tarn_et_garonne,1.6395061,2.0
haute_loire,0.0,6.0
indre_et_loire,5.985946,4.0
vaucluse,21.904617,16.0
var,11.577884,14.0
orne,3.9115088,0.0
haute_vienne,0.7691844,0.0
aude,11.77129,9.0
loiret,20.149254,23.0
gard,8.810697,18.0
