n,o,l
hautes_pyrenees,7.0214214,10.0
paris,186.7314,115.0
loire,0.6462033,10.0
landes,2.2239711,1.0
charente_maritime,9.028788,2.0
ardeche,1.792623,4.0
doubs,15.678206,7.0
aube,17.322214,21.0
essonne,76.33725,41.0
meurthe_et_moselle,17.346542,2.0
drome,10.71418,3.0
dordogne,1.5666531,0.0
moselle,38.207775,7.0
tarn,2.9562156,1.0
lot,1.005413,1.0
hauts_de_seine,163.80989,83.0
pas_de_calais,14.640705,21.0
marne,25.372036,15.0
puy_de_dome,12.616768,18.0
mayenne,0.5465281,1.0
val_de_marne,96.4561,62.0
pyrenees_atlantiques,36.79236,25.0
bas_rhin,9.847579,1.0
herault,84.45459,14.0
bouches_du_rhone,206.92018,112.0
alpes_maritimes,31.0023,0.0
charente,1.0758071,0.0
eure,20.068504,31.0
correze,0.22371177,0.0
haute_savoie,35.192726,7.0
seine_et_marne,72.24809,99.0
rhone,10.197744,6.0
ain,9.057165,12.0
haute_garonne,22.821184,5.0
jura,4.3971252,2.0
saone_et_loire,13.981271,11.0
indre,17.07065,13.0
pyrenees_orientales,1.2085437,1.0
ardennes,3.4445953,1.0
haut_rhin,82.00837,18.0
haute_saone,12.825701,24.0
meuse,3.2369218,0.0
isere,7.3570843,3.0
territoire_de_belfort,10.619671,2.0
cher,14.985571,10.0
loir_et_cher,0.29366398,0.0
seine_maritime,25.026705,12.0
val_d'oise,93.27034,34.0
aisne,29.819788,17.0
oise,68.09598,41.0
cote_d'or,8.253815,1.0
vosges,34.20445,9.0
nord,22.317415,17.0
gironde,28.656301,7.0
yonne,0.605158,4.0
lot_et_garonne,0.29751194,0.0
yvelines,64.678696,52.0
gers,6.4384756,12.0
savoie,0.569535,0.0
loire_atlantique,6.5740495,0.0
alpes_de_haute_provence,6.282615,2.0
haute_marne,3.9917843,0.0
eure_et_loir,37.527752,19.0
seine_saint_denis,116.237305,77.0
maine_et_loire,0.32305902,0.0
manche,7.662309,8.0
calvados,10.976234,3.0
somme,18.570658,23.0
nievre,4.73684,8.0
vienne,0.039520994,0.0
cantal,0.17960668,1.0
tarn_et_garonne,1.4078478,0.0
haute_loire,7.368899,6.0
indre_et_loire,9.63068,4.0
vaucluse,30.21068,11.0
var,18.155928,7.0
orne,2.3521655,3.0
haute_vienne,3.6769729,0.0
aude,13.827864,0.0
loiret,27.505697,1.0
gard,18.660097,10.0
