n,o,l
hautes_pyrenees,2.6924212,7.0
paris,100.90008,92.0
loire,0.0,1.0
landes,0.090040155,0.0
charente_maritime,0.8138918,6.0
ardeche,0.0,5.0
doubs,2.8247771,5.0
aube,8.662394,7.0
essonne,41.73706,92.0
meurthe_et_moselle,3.0268373,4.0
drome,1.7630014,2.0
dordogne,0.0,0.0
moselle,21.307665,50.0
tarn,0.0,1.0
lot,0.0,1.0
hauts_de_seine,84.266205,77.0
pas_de_calais,8.596691,23.0
marne,10.449057,42.0
puy_de_dome,5.8801885,2.0
mayenne,0.0,0.0
val_de_marne,54.41104,40.0
pyrenees_atlantiques,1.8054756,27.0
bas_rhin,13.087473,15.0
herault,32.464634,27.0
bouches_du_rhone,79.354034,59.0
alpes_maritimes,5.8893723,10.0
charente,0.0,1.0
eure,8.18048,23.0
correze,0.0,0.0
haute_savoie,11.1158085,9.0
seine_et_marne,44.511436,66.0
rhone,5.93448,9.0
ain,1.6257417,33.0
haute_garonne,4.946957,5.0
jura,0.8555618,6.0
saone_et_loire,4.985215,7.0
indre,7.3237467,8.0
pyrenees_orientales,0.0,0.0
ardennes,0.19042781,3.0
haut_rhin,39.044437,14.0
haute_saone,2.3885715,1.0
meuse,1.1016946,7.0
isere,0.0,1.0
territoire_de_belfort,2.058187,1.0
cher,4.6895103,6.0
loir_et_cher,0.0,0.0
seine_maritime,10.661364,20.0
val_d'oise,37.42124,36.0
aisne,13.067353,11.0
oise,43.149807,18.0
cote_d'or,2.5886471,1.0
vosges,15.610635,8.0
nord,7.7823663,11.0
gironde,12.26305,5.0
yonne,0.0,2.0
lot_et_garonne,0.0,0.0
yvelines,27.285992,15.0
gers,1.257999,6.0
savoie,0.0,0.0
loire_atlantique,0.21913782,0.0
alpes_de_haute_provence,0.260891,5.0
haute_marne,0.056228407,0.0
eure_et_loir,16.007814,16.0
seine_saint_denis,76.618744,68.0
maine_et_loire,0.0,1.0
manche,0.8266438,6.0
calvados,3.3871663,6.0
somme,11.027297,12.0
nievre,2.421852,4.0
vienne,0.0,0.0
cantal,0.0,1.0
tarn_et_garonne,0.0,2.0
haute_loire,0.0,5.0
indre_et_loire,0.9556208,0.0
vaucluse,11.453859,10.0
var,4.277163,10.0
orne,0.0,1.0
haute_vienne,0.0,1.0
aude,4.4913206,0.0
loiret,12.209789,1.0
gard,8.864819,4.0
