n,o,l
E06000013,6.2803206,17.0
E06000054,6.2542152,10.0
E08000027,10.7231865,17.0
E10000024,27.270664,24.0
E06000042,8.304472,5.0
E09000023,14.158006,14.0
E08000010,22.544775,30.0
E09000020,5.193066,7.0
E06000051,9.591244,10.0
E10000014,65.30469,83.0
E06000057,5.2844467,13.0
E06000005,27.14984,23.0
E06000055,11.939769,7.0
E08000008,12.086311,8.0
E08000019,44.815346,64.0
E08000005,17.84634,26.0
E08000021,21.180204,18.0
E08000033,3.4544744,4.0
E09000016,15.83273,11.0
E08000031,15.498258,22.0
E09000006,20.352436,14.0
E06000045,8.756071,17.0
E06000034,2.8342338,6.0
E10000003,15.284101,22.0
E06000052,10.896241,8.0
E08000034,11.863326,7.0
E09000027,2.7639608,4.0
E06000016,13.239371,28.0
E06000006,5.7573442,7.0
E08000024,31.80985,56.0
E10000006,46.63789,37.0
E08000013,8.278039,14.0
E09000018,11.873042,12.0
E06000021,10.356971,16.0
E06000002,10.184915,16.0
E09000009,7.836288,21.0
E06000009,24.29711,19.0
E10000021,22.141415,15.0
E10000027,9.994082,22.0
E10000002,15.968755,11.0
E10000018,15.049696,30.0
E09000001,0.0,2.0
E10000007,25.116358,23.0
E08000026,11.283234,25.0
E10000015,58.008465,47.0
E08000023,12.114885,25.0
E06000049,23.568989,22.0
E08000003,39.730225,31.0
E08000025,55.65416,54.0
E09000029,20.262087,10.0
E09000017,12.977128,21.0
E09000002,9.1429205,7.0
E10000032,26.834402,25.0
E10000020,44.76985,40.0
E08000022,8.28594,7.0
E08000004,21.735006,21.0
E08000007,21.118359,21.0
E06000056,10.625265,11.0
E06000033,2.6228805,7.0
E10000030,68.234955,63.0
E06000040,1.8812695,6.0
E10000008,17.760077,18.0
E09000021,22.026823,15.0
E08000014,9.496405,9.0
E06000014,3.261292,8.0
E10000016,90.9097,116.0
E06000008,8.5546465,8.0
E10000023,18.849173,39.0
E10000017,77.14866,74.0
E09000015,15.554168,13.0
E08000011,9.444623,19.0
E06000041,7.5601315,8.0
E08000035,31.70948,43.0
E06000035,11.259801,19.0
E10000011,10.996406,10.0
E06000012,0.17311743,4.0
E06000047,39.133938,50.0
E06000007,17.34323,20.0
E10000029,21.785831,58.0
E06000030,10.058378,17.0
E06000038,18.030287,17.0
E08000009,14.899549,16.0
E06000011,13.314342,27.0
E08000015,32.12409,15.0
E06000043,7.0055013,8.0
E10000025,45.18449,35.0
E06000018,8.099961,18.0
E10000013,35.836502,21.0
E08000037,23.343794,14.0
E08000002,13.776811,22.0
E06000026,4.854841,9.0
E06000017,0.0,0.0
E06000027,0.2740441,10.0
E06000022,3.43476,1.0
E10000031,22.20909,27.0
E06000024,0.56966865,4.0
E06000046,0.0,0.0
E09000026,14.362868,14.0
E06000050,17.754282,18.0
E06000059,5.038694,7.0
E06000031,0.2762218,10.0
E10000019,18.645073,26.0
E06000044,4.984681,1.0
E09000008,30.516155,25.0
E08000030,14.848416,35.0
E10000012,56.818283,70.0
E09000022,13.885772,15.0
E06000003,3.3100505,8.0
E06000004,6.4957147,15.0
E08000018,17.665224,19.0
E08000036,11.43566,12.0
E09000003,20.187874,10.0
E08000016,18.213438,17.0
E09000004,9.441712,11.0
E08000001,28.025284,20.0
E08000012,38.138493,30.0
E06000032,17.092264,9.0
E09000005,25.310755,15.0
E10000034,29.280706,31.0
E06000001,1.4530864,7.0
E08000032,16.25357,21.0
E06000015,3.8098264,9.0
E06000037,4.325639,16.0
E09000010,19.907738,25.0
E06000039,7.408596,7.0
E08000017,5.1932597,14.0
E10000028,40.2579,51.0
E06000020,0.3659343,10.0
E06000036,4.702638,5.0
