n,o,l
avila,48.591946,32.0
cadiz,56.184494,14.0
ciudad_real,0.13636947,0.0
soria,79.150665,23.0
huelva,23.301603,2.0
bizkaia,307.36758,210.0
jaen,71.95795,34.0
guadalajara,0.13636947,0.0
badajoz,53.67958,29.0
leon,107.52164,57.0
malaga,134.14337,53.0
segovia,72.3616,91.0
albacete,0.13712671,0.0
gipuzkoa,109.25348,47.0
alicante,276.33344,47.0
burgos,71.43783,27.0
tarragona,83.29954,0.0
cuenca,0.13636947,0.0
valladolid,106.65573,160.0
toledo,176.17352,40.0
caceres,121.101715,60.0
araba/alava,0.13636947,0.0
girona,82.32246,0.0
zamora,1614.0221,1315.0
cordoba,25.169064,8.0
barcelona,73.90524,32.0
lleida,81.990524,97.0
castellon,71.1351,22.0
valencia,160.41403,238.0
granada,96.09551,47.0
salamanca,135.58716,41.0
almeria,26.46493,5.0
palencia,44.273006,21.0
sevilla,126.317276,62.0
