n,o,l
avila,31.308144,45.0
cadiz,8.601107,15.0
ciudad_real,97.422585,89.0
soria,39.123825,28.0
huelva,4.73528,9.0
bizkaia,109.636826,0.0
jaen,12.568058,24.0
guadalajara,28.559172,18.0
badajoz,10.446,4.0
leon,44.75303,41.0
malaga,42.00679,38.0
segovia,48.645485,52.0
albacete,22.930347,86.0
gipuzkoa,20.730291,0.0
alicante,26.28613,80.0
burgos,30.083698,149.0
tarragona,27.52421,4.0
cuenca,41.232765,55.0
valladolid,40.13701,46.0
toledo,27.464527,0.0
caceres,35.580215,17.0
araba/alava,72.89691,29.0
girona,66.25435,94.0
zamora,7.337346,21.0
cordoba,12.586841,30.0
barcelona,673.9781,356.0
lleida,32.647152,14.0
castellon,13.808262,23.0
valencia,67.13527,55.0
granada,44.278755,43.0
salamanca,40.99563,72.0
almeria,5.5720873,13.0
palencia,19.67322,16.0
sevilla,24.709717,24.0
