n,o,l
E06000013,3.276592,17.0
E06000054,17.637814,17.0
E08000027,26.945023,13.0
E10000024,33.786198,52.0
E06000042,18.074474,13.0
E09000023,38.685146,32.0
E08000010,23.581205,31.0
E09000020,6.84035,18.0
E06000051,14.320002,14.0
E10000014,83.43653,73.0
E06000057,8.442734,14.0
E06000005,31.735756,36.0
E06000055,13.953279,23.0
E08000008,17.416489,14.0
E08000019,57.711582,53.0
E08000005,16.604988,23.0
E08000021,30.23772,41.0
E08000033,11.879234,6.0
E09000016,26.836365,25.0
E08000031,18.260262,19.0
E09000006,35.889038,31.0
E06000045,16.132689,22.0
E06000034,13.056105,5.0
E10000003,24.79018,30.0
E06000052,18.08496,18.0
E08000034,20.793785,15.0
E09000027,12.770031,9.0
E06000016,23.607182,31.0
E06000006,18.269043,15.0
E08000024,45.889984,47.0
E10000006,66.300095,69.0
E08000013,28.33608,21.0
E09000018,27.901815,23.0
E06000021,6.3962913,11.0
E06000002,24.139,18.0
E09000009,11.860737,11.0
E06000009,28.831938,30.0
E10000021,49.397987,33.0
E10000027,16.028135,13.0
E10000002,26.096691,22.0
E10000018,28.58174,34.0
E09000001,0.0,0.0
E10000007,31.490091,37.0
E08000026,21.687538,25.0
E10000015,81.01389,77.0
E08000023,17.803196,12.0
E06000049,28.221672,39.0
E08000003,35.780716,63.0
E08000025,92.005905,60.0
E09000029,0.0,22.0
E09000017,25.700983,32.0
E09000002,18.978329,15.0
E10000032,35.451458,38.0
E10000020,34.958935,53.0
E08000022,27.167568,16.0
E08000004,22.083397,37.0
E08000007,32.040905,34.0
E06000056,18.696154,17.0
E06000033,16.460136,6.0
E10000030,80.46449,64.0
E06000040,8.307432,10.0
E10000008,28.018402,21.0
E09000021,33.93214,33.0
E08000014,18.206247,19.0
E06000014,7.663345,9.0
E10000016,80.87506,117.0
E06000008,12.4153385,17.0
E10000023,30.04153,26.0
E10000017,99.216324,104.0
E09000015,29.91894,31.0
E08000011,23.363285,29.0
E06000041,12.0349655,5.0
E08000035,36.746983,42.0
E06000035,25.918386,20.0
E10000011,18.405323,27.0
E06000012,0.11582084,4.0
E06000047,37.909687,58.0
E06000007,23.993763,22.0
E10000029,29.333181,27.0
E06000030,14.199764,19.0
E06000038,14.458465,15.0
E08000009,28.330544,19.0
E06000011,13.695326,9.0
E08000015,48.620804,40.0
E06000043,18.167263,6.0
E10000025,55.732185,60.0
E06000018,17.911514,12.0
E10000013,36.845436,41.0
E08000037,28.950623,36.0
E08000002,19.698366,23.0
E06000026,12.371807,9.0
E06000017,0.0,0.0
E06000027,0.0,21.0
E06000022,4.965877,11.0
E10000031,42.058323,40.0
E06000024,9.136358,11.0
E06000046,0.61372334,2.0
E09000026,26.862085,30.0
E06000050,33.377445,28.0
E06000059,14.62038,17.0
E06000031,9.593235,2.0
E10000019,27.716677,22.0
E06000044,13.23864,10.0
E09000008,57.412796,43.0
E08000030,32.128693,32.0
E10000012,83.88701,63.0
E09000022,38.857536,30.0
E06000003,14.078402,9.0
E06000004,17.972376,18.0
E08000018,12.614558,20.0
E08000036,22.750223,12.0
E09000003,47.218155,33.0
E08000016,0.89378035,19.0
E09000004,23.894974,16.0
E08000001,25.263767,42.0
E08000012,52.86513,66.0
E06000032,23.224592,16.0
E09000005,54.334774,29.0
E10000034,33.35845,39.0
E06000001,6.348582,9.0
E08000032,27.05155,28.0
E06000015,6.9591155,11.0
E06000037,12.591263,2.0
E09000010,24.340631,30.0
E06000039,11.399441,8.0
E08000017,0.0,25.0
E10000028,46.868244,57.0
E06000020,9.979806,2.0
E06000036,8.952176,3.0
