n,o,l
E06000013,12.386801,14.0
E06000054,4.477217,6.0
E08000027,9.345368,18.0
E10000024,17.67158,21.0
E06000042,2.1273375,13.0
E09000023,4.5538797,7.0
E08000010,19.508728,9.0
E09000020,0.0,4.0
E06000051,11.631137,8.0
E10000014,44.673347,54.0
E06000057,9.151246,19.0
E06000005,6.8152375,6.0
E06000055,9.512608,15.0
E08000008,4.065455,8.0
E08000019,37.008934,36.0
E08000005,6.8522205,6.0
E08000021,10.866015,34.0
E08000033,0.9676952,7.0
E09000016,2.5645761,4.0
E08000031,21.171947,8.0
E09000006,9.570999,17.0
E06000045,5.6920476,15.0
E06000034,0.8640472,7.0
E10000003,15.996215,27.0
E06000052,4.860509,4.0
E08000034,10.019643,13.0
E09000027,0.010517836,8.0
E06000016,11.813521,12.0
E06000006,0.5283782,5.0
E08000024,13.275636,25.0
E10000006,29.613737,44.0
E08000013,12.118343,8.0
E09000018,1.4974062,17.0
E06000021,13.213365,21.0
E06000002,11.009493,12.0
E09000009,13.626826,12.0
E06000009,5.736194,7.0
E10000021,7.0117245,12.0
E10000027,8.134203,13.0
E10000002,12.5821295,6.0
E10000018,14.634134,17.0
E09000001,0.0,0.0
E10000007,36.474937,7.0
E08000026,7.1252246,6.0
E10000015,32.194267,33.0
E08000023,15.216142,24.0
E06000049,20.604507,25.0
E08000003,17.090515,17.0
E08000025,38.362312,35.0
E09000029,3.0038931,4.0
E09000017,2.8987534,3.0
E09000002,0.3740644,0.0
E10000032,17.245537,22.0
E10000020,41.95361,52.0
E08000022,4.1541963,15.0
E08000004,9.559548,13.0
E08000007,13.59822,26.0
E06000056,8.84988,4.0
E06000033,0.4694667,5.0
E10000030,35.029404,27.0
E06000040,0.8672937,2.0
E10000008,12.245081,7.0
E09000021,7.538692,16.0
E08000014,1.2376245,12.0
E06000014,6.4075265,12.0
E10000016,82.43341,69.0
E06000008,3.405461,8.0
E10000023,26.268059,34.0
E10000017,54.81623,64.0
E09000015,8.082848,6.0
E08000011,7.8261356,10.0
E06000041,2.04669,10.0
E08000035,40.083637,21.0
E06000035,6.233348,8.0
E10000011,5.6093545,11.0
E06000012,0.49646616,0.0
E06000047,31.107399,46.0
E06000007,9.914912,16.0
E10000029,28.048761,25.0
E06000030,2.456592,3.0
E06000038,7.0158024,5.0
E08000009,7.3895645,12.0
E06000011,18.892052,28.0
E08000015,16.276178,8.0
E06000043,0.061917916,4.0
E10000025,26.846844,32.0
E06000018,10.08673,6.0
E10000013,21.44688,13.0
E08000037,17.058174,22.0
E08000002,9.748569,11.0
E06000026,2.9321332,2.0
E06000017,0.0,0.0
E06000027,0.0,1.0
E06000022,0.34411615,1.0
E10000031,23.06514,17.0
E06000024,2.3591123,9.0
E06000046,1.2145194,1.0
E09000026,2.0606732,16.0
E06000050,16.678528,19.0
E06000059,1.9470667,3.0
E06000031,5.0813346,8.0
E10000019,13.311675,11.0
E06000044,2.757422,2.0
E09000008,12.023876,21.0
E08000030,22.32281,21.0
E10000012,62.487114,40.0
E09000022,5.475179,7.0
E06000003,5.141473,6.0
E06000004,4.388203,10.0
E08000018,16.760199,16.0
E08000036,7.47907,19.0
E09000003,5.328757,9.0
E08000016,12.464031,10.0
E09000004,3.766994,11.0
E08000001,13.133596,14.0
E08000012,19.04454,21.0
E06000032,9.559712,0.0
E09000005,4.9780517,12.0
E10000034,15.818936,14.0
E06000001,5.456014,4.0
E08000032,26.349901,26.0
E06000015,7.368966,1.0
E06000037,1.8162628,5.0
E09000010,8.159829,3.0
E06000039,2.0337029,9.0
E08000017,13.886832,22.0
E10000028,37.8029,31.0
E06000020,3.856433,8.0
E06000036,0.888511,1.0
