n,o,l
hautes_pyrenees,2.2535872,2.0
paris,89.71348,188.0
loire,0.0,1.0
landes,0.0,0.0
charente_maritime,1.5718905,3.0
ardeche,0.0,0.0
doubs,3.3542006,11.0
aube,6.438824,26.0
essonne,38.25442,178.0
meurthe_et_moselle,2.6270561,16.0
drome,0.727285,0.0
dordogne,0.0,0.0
moselle,17.418907,0.0
tarn,0.0,6.0
lot,0.0,0.0
hauts_de_seine,70.41963,112.0
pas_de_calais,7.8476806,31.0
marne,9.271827,14.0
puy_de_dome,4.705134,10.0
mayenne,0.0,1.0
val_de_marne,49.258904,101.0
pyrenees_atlantiques,10.535526,0.0
bas_rhin,0.8879756,6.0
herault,25.301468,23.0
bouches_du_rhone,62.41456,156.0
alpes_maritimes,4.2100773,10.0
charente,0.0,2.0
eure,8.214887,37.0
correze,0.0,1.0
haute_savoie,9.59384,43.0
seine_et_marne,35.633633,133.0
rhone,8.495144,13.0
ain,1.2302865,10.0
haute_garonne,2.3671432,12.0
jura,1.5146551,36.0
saone_et_loire,5.638553,12.0
indre,7.1547513,8.0
pyrenees_orientales,0.0,2.0
ardennes,0.0,0.0
haut_rhin,29.43594,4.0
haute_saone,2.240407,12.0
meuse,0.27994254,6.0
isere,0.058302462,12.0
territoire_de_belfort,1.2585832,5.0
cher,3.7890291,14.0
loir_et_cher,0.0,2.0
seine_maritime,9.4019,32.0
val_d'oise,28.59902,53.0
aisne,12.556362,15.0
oise,35.141968,63.0
cote_d'or,1.491745,2.0
vosges,12.375413,11.0
nord,7.4570136,19.0
gironde,9.355133,12.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,21.30458,72.0
gers,0.24207242,4.0
savoie,0.0,2.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,2.0
haute_marne,0.0,2.0
eure_et_loir,14.998915,113.0
seine_saint_denis,62.85526,123.0
maine_et_loire,0.0,0.0
manche,0.042778447,8.0
calvados,1.7237003,2.0
somme,10.577198,15.0
nievre,1.3523941,4.0
vienne,0.0,2.0
cantal,0.0,0.0
tarn_et_garonne,0.0,0.0
haute_loire,0.0,1.0
indre_et_loire,0.026695991,2.0
vaucluse,10.028819,9.0
var,2.539154,31.0
orne,0.0,3.0
haute_vienne,0.0,5.0
aude,1.6928204,15.0
loiret,9.409252,15.0
gard,5.7468123,35.0
