n,o,l
hautes_pyrenees,2.6578445,1.0
paris,87.015526,28.0
loire,0.0,0.0
landes,0.071349524,0.0
charente_maritime,2.0362933,0.0
ardeche,0.0,0.0
doubs,3.901867,0.0
aube,7.912826,6.0
essonne,36.441807,14.0
meurthe_et_moselle,2.9130008,1.0
drome,1.6864849,1.0
dordogne,0.0,0.0
moselle,19.917013,0.0
tarn,0.0,0.0
lot,0.0,0.0
hauts_de_seine,72.59718,13.0
pas_de_calais,8.347696,7.0
marne,9.403983,0.0
puy_de_dome,4.8056946,7.0
mayenne,0.0,0.0
val_de_marne,50.231434,9.0
pyrenees_atlantiques,10.810738,0.0
bas_rhin,1.4702905,1.0
herault,26.904753,3.0
bouches_du_rhone,66.28098,23.0
alpes_maritimes,4.6960955,0.0
charente,0.0,0.0
eure,7.8626485,2.0
correze,0.0,0.0
haute_savoie,10.504117,2.0
seine_et_marne,36.777195,22.0
rhone,8.816538,1.0
ain,1.6176397,7.0
haute_garonne,3.132741,1.0
jura,1.9463009,0.0
saone_et_loire,6.236394,0.0
indre,8.07041,10.0
pyrenees_orientales,0.0,0.0
ardennes,0.38626617,2.0
haut_rhin,33.93417,5.0
haute_saone,2.7100947,0.0
meuse,0.8829682,0.0
isere,0.5067468,0.0
territoire_de_belfort,2.0436888,0.0
cher,4.406399,1.0
loir_et_cher,0.0,0.0
seine_maritime,9.680541,1.0
val_d'oise,30.150696,13.0
aisne,13.298362,1.0
oise,36.321186,9.0
cote_d'or,2.4608974,0.0
vosges,13.756559,1.0
nord,6.7502837,3.0
gironde,10.16368,0.0
yonne,0.00060343463,2.0
lot_et_garonne,0.0,0.0
yvelines,23.702316,2.0
gers,0.87556756,0.0
savoie,0.08885587,0.0
loire_atlantique,0.2539302,0.0
alpes_de_haute_provence,0.29371226,0.0
haute_marne,0.01214257,0.0
eure_et_loir,16.03185,0.0
seine_saint_denis,66.051384,24.0
maine_et_loire,0.0,0.0
manche,0.66799664,0.0
calvados,2.2726626,1.0
somme,11.038789,5.0
nievre,2.0127494,3.0
vienne,0.0,0.0
cantal,0.0,0.0
tarn_et_garonne,0.10623306,0.0
haute_loire,0.0,1.0
indre_et_loire,0.6213812,1.0
vaucluse,10.722022,1.0
var,3.2741091,0.0
orne,0.0,0.0
haute_vienne,0.0,2.0
aude,2.526936,4.0
loiret,10.120816,0.0
gard,6.991436,1.0
