n,o,l
avila,37.474182,55.0
cadiz,11.886731,3.0
ciudad_real,130.59155,204.0
soria,36.88865,19.0
huelva,4.547336,2.0
bizkaia,149.75421,60.0
jaen,13.992518,16.0
guadalajara,45.605602,49.0
badajoz,5.156205,9.0
leon,84.40976,70.0
malaga,81.16913,16.0
segovia,44.441467,30.0
albacete,48.901985,85.0
gipuzkoa,41.498238,3.0
alicante,35.185364,67.0
burgos,22.710121,15.0
tarragona,21.811834,3.0
cuenca,45.275597,43.0
valladolid,78.99378,95.0
toledo,55.354477,34.0
caceres,78.7966,89.0
araba/alava,22.827917,6.0
girona,119.64548,22.0
zamora,602.176,260.0
cordoba,16.098629,6.0
barcelona,9.104573,9.0
lleida,20.266718,2.0
castellon,55.500885,49.0
valencia,70.53653,133.0
granada,54.42274,85.0
salamanca,69.69504,69.0
almeria,8.879262,0.0
palencia,29.280815,63.0
sevilla,29.85201,9.0
