n,o,l
hautes_pyrenees,2.081046,10.0
paris,94.915695,115.0
loire,0.0,10.0
landes,0.0,1.0
charente_maritime,0.90741354,2.0
ardeche,0.039475083,4.0
doubs,4.7794604,7.0
aube,12.3856535,21.0
essonne,67.9334,41.0
meurthe_et_moselle,4.1980534,2.0
drome,0.47384906,3.0
dordogne,0.0,0.0
moselle,26.071342,7.0
tarn,0.0,1.0
lot,0.0,1.0
hauts_de_seine,66.065216,83.0
pas_de_calais,15.770035,21.0
marne,7.229402,15.0
puy_de_dome,4.0083947,18.0
mayenne,0.0,1.0
val_de_marne,56.942753,62.0
pyrenees_atlantiques,8.375622,25.0
bas_rhin,0.774478,1.0
herault,15.886156,14.0
bouches_du_rhone,90.2552,112.0
alpes_maritimes,7.287556,0.0
charente,0.0,0.0
eure,21.94574,31.0
correze,0.0,0.0
haute_savoie,11.604899,7.0
seine_et_marne,59.35537,99.0
rhone,9.269436,6.0
ain,6.012326,12.0
haute_garonne,3.9194224,5.0
jura,5.0835032,2.0
saone_et_loire,8.18042,11.0
indre,8.37435,13.0
pyrenees_orientales,0.0,1.0
ardennes,0.89710754,1.0
haut_rhin,24.130661,18.0
haute_saone,3.1339192,24.0
meuse,0.1855392,0.0
isere,1.1747289,3.0
territoire_de_belfort,1.871543,2.0
cher,8.653925,10.0
loir_et_cher,0.0,0.0
seine_maritime,11.221798,12.0
val_d'oise,28.672504,34.0
aisne,14.632563,17.0
oise,35.452553,41.0
cote_d'or,0.18193266,1.0
vosges,10.3328085,9.0
nord,14.191559,17.0
gironde,5.821363,7.0
yonne,0.0,4.0
lot_et_garonne,0.0,0.0
yvelines,26.925608,52.0
gers,0.850185,12.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,2.0
haute_marne,0.0,0.0
eure_et_loir,32.198925,19.0
seine_saint_denis,63.405125,77.0
maine_et_loire,0.0,0.0
manche,1.5286412,8.0
calvados,0.9552401,3.0
somme,11.004467,23.0
nievre,7.093317,8.0
vienne,0.0,0.0
cantal,0.0,1.0
tarn_et_garonne,2.9292235,0.0
haute_loire,0.0,6.0
indre_et_loire,0.6392781,4.0
vaucluse,4.680158,11.0
var,11.678766,7.0
orne,0.0,3.0
haute_vienne,0.040208824,0.0
aude,5.0447173,0.0
loiret,10.158658,1.0
gard,6.061104,10.0
