n,o,l
avila,49.828487,38.0
cadiz,43.272785,20.0
ciudad_real,103.20503,67.0
soria,29.513615,26.0
huelva,33.970516,20.0
bizkaia,111.41584,0.0
jaen,39.323254,30.0
guadalajara,58.060307,51.0
badajoz,34.75697,1.0
leon,65.701546,37.0
malaga,68.38791,92.0
segovia,48.556927,69.0
albacete,69.769455,88.0
gipuzkoa,56.45958,0.0
alicante,52.05636,61.0
burgos,43.594193,168.0
tarragona,40.560406,0.0
cuenca,62.880436,130.0
valladolid,65.70403,28.0
toledo,72.27257,0.0
caceres,76.48807,12.0
araba/alava,37.724087,109.0
girona,94.3363,0.0
zamora,414.37375,253.0
cordoba,37.783733,13.0
barcelona,37.21056,15.0
lleida,32.822327,6.0
castellon,70.6392,27.0
valencia,72.62182,63.0
granada,61.60793,46.0
salamanca,63.01399,37.0
almeria,34.351223,13.0
palencia,47.01125,11.0
sevilla,44.70897,13.0
