n,o,l
E06000013,3.8700435,12.0
E06000054,11.299754,10.0
E08000027,24.040262,27.0
E10000024,38.25586,14.0
E06000042,16.44018,5.0
E09000023,40.773983,6.0
E08000010,24.861639,26.0
E09000020,13.791865,6.0
E06000051,9.542766,8.0
E10000014,110.09021,60.0
E06000057,8.522002,25.0
E06000005,32.04118,8.0
E06000055,12.845012,11.0
E08000008,17.843615,8.0
E08000019,63.285583,59.0
E08000005,17.825014,10.0
E08000021,39.52168,17.0
E08000033,7.326939,4.0
E09000016,30.201164,9.0
E08000031,18.747517,12.0
E09000006,41.500732,15.0
E06000045,12.899715,3.0
E06000034,9.813499,8.0
E10000003,22.292013,13.0
E06000052,17.733644,12.0
E08000034,24.540428,3.0
E09000027,10.267081,15.0
E06000016,26.374952,6.0
E06000006,15.138217,32.0
E08000024,57.06662,23.0
E10000006,86.40405,9.0
E08000013,31.036291,10.0
E09000018,23.648542,12.0
E06000021,7.6440835,23.0
E06000002,22.27679,22.0
E09000009,9.4703,13.0
E06000009,36.35876,25.0
E10000021,48.355667,13.0
E10000027,9.439237,18.0
E10000002,29.396769,16.0
E10000018,29.213127,0.0
E09000001,0.35458997,5.0
E10000007,35.20738,7.0
E08000026,23.917273,12.0
E10000015,94.392685,38.0
E08000023,16.988176,13.0
E06000049,29.618229,24.0
E08000003,55.32218,29.0
E08000025,103.29577,58.0
E09000029,25.206871,3.0
E09000017,25.991371,15.0
E09000002,15.77047,6.0
E10000032,46.199272,27.0
E10000020,43.83518,17.0
E08000022,27.797976,39.0
E08000004,29.039175,24.0
E08000007,36.669144,23.0
E06000056,17.497787,11.0
E06000033,16.78652,1.0
E10000030,102.40156,47.0
E06000040,4.004625,2.0
E10000008,25.597755,14.0
E09000021,39.892696,12.0
E08000014,14.3318205,12.0
E06000014,8.174441,4.0
E10000016,127.25112,101.0
E06000008,10.5123415,14.0
E10000023,32.281097,18.0
E10000017,123.89336,75.0
E09000015,29.290533,13.0
E08000011,22.98514,5.0
E06000041,6.9473853,4.0
E08000035,46.316135,33.0
E06000035,30.487803,17.0
E10000011,20.93992,14.0
E06000012,1.9583933,2.0
E06000047,62.24295,46.0
E06000007,26.086828,11.0
E10000029,29.98112,62.0
E06000030,10.282363,6.0
E06000038,9.716248,5.0
E08000009,23.414381,13.0
E06000011,14.137674,12.0
E08000015,50.47013,19.0
E06000043,13.274207,12.0
E10000025,66.79973,34.0
E06000018,19.46944,2.0
E10000013,44.92881,32.0
E08000037,37.18799,26.0
E08000002,19.302402,17.0
E06000026,7.3531437,2.0
E06000017,0.49082583,0.0
E06000027,0.6299917,3.0
E06000022,2.8780727,4.0
E10000031,43.21663,42.0
E06000024,3.5778704,6.0
E06000046,0.1846751,3.0
E09000026,31.558836,5.0
E06000050,34.590042,13.0
E06000059,10.060154,8.0
E06000031,4.857277,1.0
E10000019,31.671202,14.0
E06000044,6.923912,5.0
E09000008,54.971905,24.0
E08000030,36.597687,12.0
E10000012,113.734184,40.0
E09000022,45.48394,11.0
E06000003,10.537736,4.0
E06000004,13.301932,6.0
E08000018,15.637567,22.0
E08000036,22.1369,13.0
E09000003,47.183212,13.0
E08000016,15.447921,9.0
E09000004,28.422518,9.0
E08000001,27.866415,17.0
E08000012,64.97012,19.0
E06000032,25.364218,33.0
E09000005,50.080063,24.0
E10000034,37.674282,33.0
E06000001,4.1904283,11.0
E08000032,29.924059,20.0
E06000015,13.467564,3.0
E06000037,7.9650407,14.0
E09000010,29.28626,10.0
E06000039,9.75126,8.0
E08000017,5.6691785,18.0
E10000028,57.082436,46.0
E06000020,5.5181613,17.0
E06000036,5.176266,16.0
