n,o,l
E06000013,4.6088023,3.0
E06000054,7.6518636,5.0
E08000027,24.023695,27.0
E10000024,31.068563,18.0
E06000042,6.8693504,17.0
E09000023,31.47103,8.0
E08000010,12.703334,24.0
E09000020,13.624616,10.0
E06000051,13.672942,6.0
E10000014,66.303154,83.0
E06000057,3.226039,4.0
E06000005,11.445384,24.0
E06000055,8.598033,17.0
E08000008,11.17101,10.0
E08000019,56.956142,57.0
E08000005,14.212337,18.0
E08000021,25.27173,29.0
E08000033,8.315454,12.0
E09000016,8.508858,26.0
E08000031,18.362652,23.0
E09000006,30.732527,9.0
E06000045,12.111175,4.0
E06000034,10.37441,24.0
E10000003,15.444215,12.0
E06000052,12.637738,12.0
E08000034,14.59566,8.0
E09000027,19.06341,20.0
E06000016,4.2496457,12.0
E06000006,3.2274902,37.0
E08000024,6.0657344,34.0
E10000006,50.48104,12.0
E08000013,16.957342,16.0
E09000018,20.002808,24.0
E06000021,10.326514,17.0
E06000002,12.380829,17.0
E09000009,4.5472927,45.0
E06000009,33.359306,27.0
E10000021,28.21993,16.0
E10000027,7.402925,26.0
E10000002,19.11241,27.0
E10000018,9.814397,0.0
E09000001,2.2422643,4.0
E10000007,34.018402,26.0
E08000026,21.166407,15.0
E10000015,65.243614,76.0
E08000023,4.197849,18.0
E06000049,14.288759,29.0
E08000003,25.576456,37.0
E08000025,94.41625,64.0
E09000029,14.996303,14.0
E09000017,22.19874,20.0
E09000002,13.217431,10.0
E10000032,23.749552,26.0
E10000020,23.797237,8.0
E08000022,11.156196,48.0
E08000004,15.850732,48.0
E08000007,13.828716,32.0
E06000056,10.765435,18.0
E06000033,9.864404,10.0
E10000030,63.63814,82.0
E06000040,2.9677835,2.0
E10000008,15.767035,28.0
E09000021,17.73239,14.0
E08000014,12.407623,10.0
E06000014,2.4107447,6.0
E10000016,64.33742,125.0
E06000008,6.572317,12.0
E10000023,18.199686,24.0
E10000017,48.95526,73.0
E09000015,33.2344,27.0
E08000011,12.429911,12.0
E06000041,10.161941,16.0
E08000035,24.546247,47.0
E06000035,7.9171867,23.0
E10000011,14.004904,18.0
E06000012,3.2868235,4.0
E06000047,19.081465,56.0
E06000007,9.909394,28.0
E10000029,17.11367,33.0
E06000030,4.8127146,14.0
E06000038,11.574482,14.0
E08000009,13.517997,23.0
E06000011,7.6748204,22.0
E08000015,17.827394,30.0
E06000043,11.310674,11.0
E10000025,26.275707,70.0
E06000018,9.31281,13.0
E10000013,24.332174,63.0
E08000037,9.369191,33.0
E08000002,10.083455,20.0
E06000026,5.196284,13.0
E06000017,1.1263918,1.0
E06000027,3.008008,5.0
E06000022,5.946205,16.0
E10000031,29.263157,30.0
E06000024,2.880718,4.0
E06000046,1.9064784,5.0
E09000026,22.36239,10.0
E06000050,17.249502,25.0
E06000059,8.6806555,12.0
E06000031,5.174147,4.0
E10000019,20.507269,29.0
E06000044,3.0891294,9.0
E09000008,40.950462,25.0
E08000030,27.526588,21.0
E10000012,70.93084,57.0
E09000022,40.90003,16.0
E06000003,9.693911,9.0
E06000004,8.105967,6.0
E08000018,21.071186,22.0
E08000036,14.750138,14.0
E09000003,47.083138,21.0
E08000016,18.052137,25.0
E09000004,19.208889,14.0
E08000001,7.146117,29.0
E08000012,34.62184,34.0
E06000032,12.603863,22.0
E09000005,54.17105,39.0
E10000034,31.81817,31.0
E06000001,2.2632203,4.0
E08000032,17.965628,18.0
E06000015,13.933211,12.0
E06000037,5.3259892,13.0
E09000010,13.976369,24.0
E06000039,10.313975,14.0
E08000017,16.024172,4.0
E10000028,41.95216,60.0
E06000020,9.688143,7.0
E06000036,5.3070188,25.0
