n,o,l
E06000013,8.711053,8.0
E06000054,5.876315,4.0
E08000027,13.573691,5.0
E10000024,11.414343,10.0
E06000042,6.09443,4.0
E09000023,4.4119825,5.0
E08000010,19.217016,16.0
E09000020,2.6905844,1.0
E06000051,11.815022,9.0
E10000014,25.8855,17.0
E06000057,10.493031,19.0
E06000005,5.6381516,4.0
E06000055,8.460782,6.0
E08000008,9.292542,5.0
E08000019,24.150358,16.0
E08000005,10.829984,7.0
E08000021,10.161591,12.0
E08000033,4.5056477,0.0
E09000016,4.463323,2.0
E08000031,13.132528,3.0
E09000006,13.460026,32.0
E06000045,7.5016985,5.0
E06000034,3.1022775,2.0
E10000003,20.733492,19.0
E06000052,6.056876,2.0
E08000034,9.723622,4.0
E09000027,3.9254408,0.0
E06000016,7.172426,17.0
E06000006,3.6086102,1.0
E08000024,18.116241,9.0
E10000006,26.762959,25.0
E08000013,4.4845724,5.0
E09000018,6.6667757,3.0
E06000021,14.85246,25.0
E06000002,10.858366,5.0
E09000009,6.7516627,8.0
E06000009,7.462331,10.0
E10000021,9.411168,17.0
E10000027,8.3059435,1.0
E10000002,5.9510183,7.0
E10000018,13.409076,19.0
E09000001,1.9708035,0.0
E10000007,17.996872,30.0
E08000026,11.689838,5.0
E10000015,35.647366,36.0
E08000023,10.944772,11.0
E06000049,17.352816,27.0
E08000003,19.097116,26.0
E08000025,36.932842,26.0
E09000029,5.65286,0.0
E09000017,4.2036457,4.0
E09000002,2.9700503,2.0
E10000032,11.191078,4.0
E10000020,39.455547,44.0
E08000022,6.576189,5.0
E08000004,17.898115,13.0
E08000007,15.449615,7.0
E06000056,4.1554704,6.0
E06000033,3.8940816,2.0
E10000030,23.183966,13.0
E06000040,2.9806437,2.0
E10000008,7.2866983,10.0
E09000021,6.3517485,4.0
E08000014,4.1505356,3.0
E06000014,16.42509,9.0
E10000016,64.51035,65.0
E06000008,5.7603774,8.0
E10000023,28.549448,28.0
E10000017,38.783348,34.0
E09000015,5.256997,4.0
E08000011,9.5198555,7.0
E06000041,3.9878197,1.0
E08000035,24.374645,24.0
E06000035,6.1186953,15.0
E10000011,9.839529,8.0
E06000012,1.3176975,0.0
E06000047,37.17643,24.0
E06000007,6.7593126,10.0
E10000029,23.334517,17.0
E06000030,4.2707167,3.0
E06000038,5.652114,7.0
E08000009,9.10719,6.0
E06000011,17.90605,15.0
E08000015,12.522385,11.0
E06000043,4.8000875,0.0
E10000025,33.055378,22.0
E06000018,6.258348,0.0
E10000013,15.884823,10.0
E08000037,18.918812,17.0
E08000002,6.5837755,2.0
E06000026,4.602723,11.0
E06000017,2.2751644,0.0
E06000027,2.5572057,1.0
E06000022,2.5016067,0.0
E10000031,19.176779,13.0
E06000024,5.865695,14.0
E06000046,3.0773256,2.0
E09000026,8.48521,4.0
E06000050,10.22627,8.0
E06000059,3.6935544,0.0
E06000031,6.39308,4.0
E10000019,9.356127,5.0
E06000044,2.641552,8.0
E09000008,8.175617,6.0
E08000030,10.733125,4.0
E10000012,36.29475,25.0
E09000022,4.5596156,3.0
E06000003,5.4156327,8.0
E06000004,11.109619,10.0
E08000018,11.704111,6.0
E08000036,11.184206,5.0
E09000003,6.5002565,6.0
E08000016,10.979781,17.0
E09000004,4.817058,12.0
E08000001,11.536814,8.0
E08000012,9.615258,3.0
E06000032,3.744752,1.0
E09000005,6.286953,8.0
E10000034,14.918155,15.0
E06000001,4.928403,8.0
E08000032,22.158781,27.0
E06000015,3.9261193,2.0
E06000037,2.9169173,1.0
E09000010,4.1398816,2.0
E06000039,5.384232,2.0
E08000017,11.004067,19.0
E10000028,27.3142,29.0
E06000020,6.281479,7.0
E06000036,2.7423482,1.0
