n,o,l
avila,38.765015,27.0
cadiz,43.28086,14.0
ciudad_real,0.10681427,0.0
soria,55.044796,12.0
huelva,16.40805,12.0
bizkaia,231.94125,214.0
jaen,60.589878,31.0
guadalajara,0.106819004,0.0
badajoz,46.860085,23.0
leon,91.481,54.0
malaga,85.4176,68.0
segovia,61.59619,131.0
albacete,0.10818278,0.0
gipuzkoa,79.41594,78.0
alicante,197.66426,89.0
burgos,50.44922,29.0
tarragona,73.63241,0.0
cuenca,0.106835455,0.0
valladolid,76.84504,84.0
toledo,122.73781,62.0
caceres,91.00597,45.0
araba/alava,0.10681471,0.0
girona,55.789146,0.0
zamora,1373.7393,1058.0
cordoba,20.337023,15.0
barcelona,66.83919,18.0
lleida,64.972206,75.0
castellon,57.360825,23.0
valencia,154.24022,99.0
granada,82.399704,39.0
salamanca,96.88994,108.0
almeria,23.157309,17.0
palencia,36.51846,14.0
sevilla,93.50825,68.0
