n,o,l
E06000013,12.924804,8.0
E06000054,6.60114,4.0
E08000027,12.530326,5.0
E10000024,16.697947,10.0
E06000042,4.025969,4.0
E09000023,8.346044,5.0
E08000010,20.818054,16.0
E09000020,4.756305,1.0
E06000051,13.155707,9.0
E10000014,57.419903,17.0
E06000057,13.779296,19.0
E06000005,5.46546,4.0
E06000055,10.8396845,6.0
E08000008,5.1701117,5.0
E08000019,42.018955,16.0
E08000005,11.078683,7.0
E08000021,12.973527,12.0
E08000033,2.9057992,0.0
E09000016,5.446716,2.0
E08000031,10.997422,3.0
E09000006,9.144229,32.0
E06000045,2.9988234,5.0
E06000034,18.68013,2.0
E10000003,5.380852,19.0
E06000052,9.8964815,2.0
E08000034,2.5038116,4.0
E09000027,15.838353,0.0
E06000016,2.8410926,17.0
E06000006,20.491623,1.0
E08000024,33.146915,9.0
E10000006,14.958904,25.0
E08000013,5.0198565,5.0
E09000018,14.195829,3.0
E06000021,12.23383,25.0
E06000002,15.545516,5.0
E09000009,9.18084,8.0
E06000009,8.195127,10.0
E10000021,12.097399,17.0
E10000027,14.355994,1.0
E10000002,19.592783,7.0
E10000018,2.561918,19.0
E09000001,2.8834498,0.0
E10000007,30.025637,30.0
E08000026,13.731006,5.0
E10000015,37.908863,36.0
E08000023,16.527124,11.0
E06000049,22.266193,27.0
E08000003,21.264769,26.0
E08000025,49.693005,26.0
E09000029,6.101743,0.0
E09000017,6.477639,4.0
E09000002,3.0879846,2.0
E10000032,21.153234,4.0
E10000020,5.4200854,44.0
E08000022,46.05422,5.0
E08000004,14.571761,13.0
E08000007,15.721495,7.0
E06000056,10.412077,6.0
E06000033,2.9697676,2.0
E10000030,48.665905,13.0
E06000040,2.8344994,2.0
E10000008,11.578725,10.0
E09000021,10.934548,4.0
E08000014,3.6117957,3.0
E06000014,6.714666,9.0
E10000016,102.302345,65.0
E06000008,5.2741117,8.0
E10000023,26.36054,28.0
E10000017,66.120445,34.0
E09000015,10.837289,4.0
E08000011,9.797429,7.0
E06000041,9.379722,1.0
E08000035,47.154484,24.0
E06000035,10.1839285,15.0
E10000011,7.8603754,8.0
E06000012,2.944836,0.0
E06000047,38.427048,24.0
E06000007,13.219161,10.0
E10000029,34.950264,17.0
E06000030,6.8591895,3.0
E06000038,10.551715,7.0
E08000009,10.606154,6.0
E06000011,19.174597,15.0
E08000015,18.475628,11.0
E06000043,2.7690954,0.0
E10000025,30.469692,22.0
E06000018,12.3531,0.0
E10000013,23.321447,10.0
E08000037,20.152927,17.0
E08000002,11.485215,2.0
E06000026,7.335522,11.0
E06000017,2.1684124,0.0
E06000027,6.3293567,1.0
E06000022,2.5102332,0.0
E10000031,25.791965,13.0
E06000024,3.4852479,14.0
E06000046,3.6955283,2.0
E09000026,5.6650763,4.0
E06000050,19.416128,8.0
E06000059,5.001243,0.0
E06000031,6.3950944,4.0
E10000019,17.198809,5.0
E06000044,4.087129,8.0
E09000008,13.847604,6.0
E08000030,26.406172,4.0
E10000012,67.39062,25.0
E09000022,8.68563,3.0
E06000003,7.716636,8.0
E06000004,7.2991943,10.0
E08000018,16.549623,6.0
E08000036,7.516778,5.0
E09000003,8.367952,6.0
E08000016,14.218537,17.0
E09000004,7.0591674,12.0
E08000001,19.220404,8.0
E08000012,22.149164,3.0
E06000032,9.738086,1.0
E09000005,9.155656,8.0
E10000034,18.598936,15.0
E06000001,6.201134,8.0
E08000032,26.106016,27.0
E06000015,5.0281186,2.0
E06000037,5.987554,1.0
E09000010,13.946436,2.0
E06000039,3.6785815,2.0
E08000017,13.667166,19.0
E10000028,45.233425,29.0
E06000020,6.277921,7.0
E06000036,22.57351,1.0
