n,o,l
hautes_pyrenees,7.401008,2.0
paris,42.332176,43.0
loire,0.65360415,0.0
landes,0.0,0.0
charente_maritime,6.8711786,1.0
ardeche,1.0764579,0.0
doubs,2.3845017,3.0
aube,5.3197675,5.0
essonne,23.050188,24.0
meurthe_et_moselle,1.0715742,0.0
drome,0.3569485,0.0
dordogne,0.0,0.0
moselle,11.66907,0.0
tarn,0.0,0.0
lot,0.0,0.0
hauts_de_seine,30.344961,8.0
pas_de_calais,7.548108,10.0
marne,6.2017856,1.0
puy_de_dome,3.336793,0.0
mayenne,0.0,0.0
val_de_marne,22.505693,15.0
pyrenees_atlantiques,10.208285,7.0
bas_rhin,3.6007786,0.0
herault,7.7880344,5.0
bouches_du_rhone,40.286617,21.0
alpes_maritimes,0.3492355,0.0
charente,0.0,0.0
eure,11.163703,3.0
correze,0.0,0.0
haute_savoie,5.027545,0.0
seine_et_marne,34.266872,9.0
rhone,1.6313822,0.0
ain,13.02126,0.0
haute_garonne,0.37076047,5.0
jura,0.200079,1.0
saone_et_loire,2.8243544,2.0
indre,4.1242433,1.0
pyrenees_orientales,0.0,0.0
ardennes,0.3841886,2.0
haut_rhin,13.485387,0.0
haute_saone,6.231896,0.0
meuse,0.07267993,0.0
isere,0.0,0.0
territoire_de_belfort,0.0,0.0
cher,3.0096567,3.0
loir_et_cher,0.0,0.0
seine_maritime,3.3251758,1.0
val_d'oise,14.330993,6.0
aisne,3.9565525,2.0
oise,10.993726,19.0
cote_d'or,0.0,0.0
vosges,2.1026511,1.0
nord,5.118747,5.0
gironde,2.0047843,0.0
yonne,0.15133063,0.0
lot_et_garonne,0.0,0.0
yvelines,16.7339,2.0
gers,1.6554822,5.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.14213301,3.0
haute_marne,0.0,0.0
eure_et_loir,3.9687755,2.0
seine_saint_denis,31.051825,11.0
maine_et_loire,0.0,1.0
manche,2.5427232,1.0
calvados,2.3731806,1.0
somme,5.829374,7.0
nievre,1.8999643,7.0
vienne,0.0,2.0
cantal,0.15099773,1.0
tarn_et_garonne,0.0,0.0
haute_loire,0.28512663,0.0
indre_et_loire,0.035084113,4.0
vaucluse,1.1329365,1.0
var,3.7880518,0.0
orne,0.09417548,5.0
haute_vienne,0.0,1.0
aude,0.0,2.0
loiret,0.0,1.0
gard,1.8645927,1.0
