n,o,l
hautes_pyrenees,3.5664134,1.0
paris,69.13117,58.0
loire,1.6064744,6.0
landes,0.14993422,1.0
charente_maritime,0.7782713,2.0
ardeche,1.2060136,0.0
doubs,4.482342,0.0
aube,10.404459,6.0
essonne,56.878315,79.0
meurthe_et_moselle,1.6817398,3.0
drome,0.3355335,0.0
dordogne,0.0635338,0.0
moselle,20.315435,9.0
tarn,0.2673508,1.0
lot,0.19386764,0.0
hauts_de_seine,48.72814,17.0
pas_de_calais,17.127115,10.0
marne,11.027203,0.0
puy_de_dome,7.056263,4.0
mayenne,0.27082878,1.0
val_de_marne,39.329674,32.0
pyrenees_atlantiques,15.455561,1.0
bas_rhin,7.6347413,14.0
herault,17.087988,15.0
bouches_du_rhone,65.15998,47.0
alpes_maritimes,1.8430887,1.0
charente,0.110216096,0.0
eure,17.835281,16.0
correze,0.0,0.0
haute_savoie,3.8729534,6.0
seine_et_marne,59.001816,16.0
rhone,5.224029,3.0
ain,8.831805,12.0
haute_garonne,2.0665019,1.0
jura,2.125008,3.0
saone_et_loire,4.542929,6.0
indre,9.835386,15.0
pyrenees_orientales,0.33094448,2.0
ardennes,0.7503588,0.0
haut_rhin,9.525431,7.0
haute_saone,8.457638,0.0
meuse,0.54013395,2.0
isere,0.29319662,0.0
territoire_de_belfort,0.4445235,5.0
cher,5.4369965,6.0
loir_et_cher,0.07086955,0.0
seine_maritime,8.578587,2.0
val_d'oise,27.019297,14.0
aisne,11.4094515,7.0
oise,21.585632,30.0
cote_d'or,0.26904607,1.0
vosges,2.2346797,0.0
nord,10.877176,6.0
gironde,3.9435954,2.0
yonne,0.5243506,0.0
lot_et_garonne,0.057953164,0.0
yvelines,25.538027,48.0
gers,5.1985817,1.0
savoie,0.0,0.0
loire_atlantique,0.05670832,0.0
alpes_de_haute_provence,0.5865938,1.0
haute_marne,0.07425664,1.0
eure_et_loir,10.805284,0.0
seine_saint_denis,65.7164,37.0
maine_et_loire,0.07195972,2.0
manche,1.4937404,0.0
calvados,0.3295563,1.0
somme,14.667423,7.0
nievre,3.250699,2.0
vienne,0.10350521,1.0
cantal,0.22837059,1.0
tarn_et_garonne,0.25425094,1.0
haute_loire,0.9030673,2.0
indre_et_loire,0.26532662,0.0
vaucluse,5.4986043,5.0
var,2.2590013,1.0
orne,0.34519297,8.0
haute_vienne,0.8400547,1.0
aude,0.33236772,1.0
loiret,0.33521414,0.0
gard,4.4982777,9.0
