n,o,l
hautes_pyrenees,0.0,6.0
paris,188.37135,138.0
loire,0.45697787,1.0
landes,0.0,3.0
charente_maritime,4.2254395,5.0
ardeche,4.734552,0.0
doubs,7.294666,7.0
aube,14.749022,24.0
essonne,81.4253,54.0
meurthe_et_moselle,11.757767,4.0
drome,5.0483527,2.0
dordogne,1.8832245,0.0
moselle,30.032785,50.0
tarn,3.1256878,1.0
lot,0.0,2.0
hauts_de_seine,143.9029,131.0
pas_de_calais,3.721351,16.0
marne,17.64992,17.0
puy_de_dome,10.78607,10.0
mayenne,0.0,0.0
val_de_marne,80.00525,86.0
pyrenees_atlantiques,29.538021,17.0
bas_rhin,5.5711036,2.0
herault,61.212025,41.0
bouches_du_rhone,182.22447,114.0
alpes_maritimes,10.867365,7.0
charente,0.9719056,0.0
eure,17.870901,10.0
correze,1.6188146,1.0
haute_savoie,20.492544,19.0
seine_et_marne,51.65529,64.0
rhone,4.16877,18.0
ain,9.667909,4.0
haute_garonne,12.399097,8.0
jura,2.1444569,6.0
saone_et_loire,9.372941,10.0
indre,17.123407,18.0
pyrenees_orientales,0.0,0.0
ardennes,7.169078,2.0
haut_rhin,38.62982,59.0
haute_saone,17.218523,7.0
meuse,0.98378813,6.0
isere,5.1129823,1.0
territoire_de_belfort,0.0,6.0
cher,11.494101,12.0
loir_et_cher,1.2017369,2.0
seine_maritime,12.98243,15.0
val_d'oise,77.93472,57.0
aisne,7.442395,22.0
oise,37.10072,74.0
cote_d'or,4.267181,6.0
vosges,13.967342,29.0
nord,13.542444,8.0
gironde,25.768787,21.0
yonne,0.0,0.0
lot_et_garonne,1.9766153,0.0
yvelines,57.477158,46.0
gers,8.8377695,6.0
savoie,3.5797231,0.0
loire_atlantique,6.149649,1.0
alpes_de_haute_provence,6.9820943,2.0
haute_marne,6.003347,3.0
eure_et_loir,28.611355,28.0
seine_saint_denis,109.74616,133.0
maine_et_loire,0.0,0.0
manche,6.4895053,2.0
calvados,9.590368,6.0
somme,14.609793,24.0
nievre,5.9534135,10.0
vienne,0.0,2.0
cantal,0.56773657,2.0
tarn_et_garonne,4.2814956,3.0
haute_loire,1.5782831,0.0
indre_et_loire,11.178771,3.0
vaucluse,12.734144,20.0
var,24.59815,4.0
orne,3.9890802,1.0
haute_vienne,6.8771377,3.0
aude,11.290586,9.0
loiret,19.624949,19.0
gard,9.456528,19.0
