n,o,l
hautes_pyrenees,3.8841898,3.0
paris,221.036,80.0
loire,0.84514487,0.0
landes,1.7167637,0.0
charente_maritime,6.185497,0.0
ardeche,3.978771,0.0
doubs,9.091604,1.0
aube,10.385891,0.0
essonne,85.82284,28.0
meurthe_et_moselle,9.134647,0.0
drome,13.159515,0.0
dordogne,1.5738041,0.0
moselle,13.934393,0.0
tarn,2.5007155,0.0
lot,0.17369741,0.0
hauts_de_seine,160.89386,35.0
pas_de_calais,4.983518,2.0
marne,17.272064,6.0
puy_de_dome,8.819954,7.0
mayenne,0.75149715,0.0
val_de_marne,74.24302,17.0
pyrenees_atlantiques,23.484856,3.0
bas_rhin,6.2191763,0.0
herault,95.12339,15.0
bouches_du_rhone,194.0148,19.0
alpes_maritimes,19.22103,1.0
charente,1.554573,0.0
eure,12.6791935,1.0
correze,2.120472,0.0
haute_savoie,38.72372,2.0
seine_et_marne,43.77337,21.0
rhone,4.87093,1.0
ain,7.391474,1.0
haute_garonne,18.885162,0.0
jura,2.9902856,0.0
saone_et_loire,7.7030725,0.0
indre,9.246052,0.0
pyrenees_orientales,1.7432156,0.0
ardennes,2.590926,0.0
haut_rhin,37.22601,3.0
haute_saone,19.74138,1.0
meuse,2.672591,0.0
isere,12.818298,0.0
territoire_de_belfort,4.3515253,0.0
cher,18.898113,2.0
loir_et_cher,5.709094,0.0
seine_maritime,24.029633,1.0
val_d'oise,127.2103,6.0
aisne,13.062835,1.0
oise,50.566994,24.0
cote_d'or,4.7771425,0.0
vosges,23.518099,3.0
nord,20.040588,4.0
gironde,21.544136,3.0
yonne,3.6983762,0.0
lot_et_garonne,1.9624963,0.0
yvelines,54.371067,3.0
gers,4.8602304,1.0
savoie,2.030987,0.0
loire_atlantique,5.454178,0.0
alpes_de_haute_provence,2.3534148,0.0
haute_marne,2.1115935,0.0
eure_et_loir,26.851229,1.0
seine_saint_denis,111.71635,32.0
maine_et_loire,1.5798948,0.0
manche,5.4841056,0.0
calvados,18.088017,0.0
somme,17.753841,6.0
nievre,3.7971778,1.0
vienne,1.5521054,0.0
cantal,1.9005165,1.0
tarn_et_garonne,3.190739,1.0
haute_loire,3.1143043,0.0
indre_et_loire,7.798448,0.0
vaucluse,29.342136,0.0
var,11.964014,0.0
orne,5.8578143,0.0
haute_vienne,3.3082516,0.0
aude,11.632476,0.0
loiret,17.251904,4.0
gard,8.641347,2.0
