n,o,l
avila,37.295315,52.0
cadiz,31.450615,12.0
ciudad_real,0.13537651,154.0
soria,28.325386,47.0
huelva,10.807712,6.0
bizkaia,197.77922,201.0
jaen,32.026012,41.0
guadalajara,0.13537936,67.0
badajoz,17.033604,20.0
leon,49.303814,93.0
malaga,51.70467,43.0
segovia,75.73528,61.0
albacete,0.1362562,73.0
gipuzkoa,36.484104,27.0
alicante,81.137566,75.0
burgos,25.46458,44.0
tarragona,62.172264,43.0
cuenca,0.13538893,136.0
valladolid,54.793674,121.0
toledo,65.80741,38.0
caceres,39.95991,92.0
araba/alava,0.13537757,416.0
girona,105.39837,0.0
zamora,854.78204,7.0
cordoba,15.316366,42.0
barcelona,47.97105,1437.0
lleida,36.024418,44.0
castellon,33.758102,39.0
valencia,115.95487,140.0
granada,51.1656,13.0
salamanca,68.2822,58.0
almeria,13.131003,8.0
palencia,20.358866,5.0
sevilla,59.84376,21.0
