n,o,l
avila,16.71051,46.0
cadiz,19.36576,12.0
ciudad_real,95.79529,42.0
soria,27.511753,18.0
huelva,3.937348,5.0
bizkaia,115.66799,0.0
jaen,13.010185,11.0
guadalajara,29.104527,18.0
badajoz,16.03379,0.0
leon,68.50346,33.0
malaga,31.902372,117.0
segovia,61.52032,43.0
albacete,26.39436,37.0
gipuzkoa,48.63385,0.0
alicante,58.17113,91.0
burgos,28.864624,43.0
tarragona,0.19987863,9.0
cuenca,17.62081,86.0
valladolid,116.12414,35.0
toledo,19.78548,49.0
caceres,45.223686,0.0
araba/alava,39.69189,0.0
girona,0.19960976,67.0
zamora,594.8056,10.0
cordoba,16.816517,0.0
barcelona,12.521143,520.0
lleida,30.852922,23.0
castellon,28.53469,8.0
valencia,63.31291,147.0
granada,25.175976,57.0
salamanca,29.251503,85.0
almeria,4.0834484,9.0
palencia,8.057046,41.0
sevilla,39.551723,30.0
