n,o,l
hautes_pyrenees,2.7487168,10.0
paris,112.463135,115.0
loire,0.0,10.0
landes,0.0,1.0
charente_maritime,0.42280185,2.0
ardeche,0.5264908,4.0
doubs,4.36372,7.0
aube,14.469074,21.0
essonne,71.33151,41.0
meurthe_et_moselle,6.343931,2.0
drome,0.66555977,3.0
dordogne,0.0,0.0
moselle,46.765568,7.0
tarn,0.0,1.0
lot,0.0,1.0
hauts_de_seine,80.419426,83.0
pas_de_calais,17.327011,21.0
marne,11.625887,15.0
puy_de_dome,4.5705376,18.0
mayenne,0.0,1.0
val_de_marne,68.289734,62.0
pyrenees_atlantiques,12.018138,25.0
bas_rhin,0.070357144,1.0
herault,21.20977,14.0
bouches_du_rhone,92.52112,112.0
alpes_maritimes,11.369597,0.0
charente,0.0,0.0
eure,22.593231,31.0
correze,0.0,0.0
haute_savoie,8.19929,7.0
seine_et_marne,63.541615,99.0
rhone,7.279869,6.0
ain,5.3655944,12.0
haute_garonne,3.4838948,5.0
jura,0.34972832,2.0
saone_et_loire,9.53388,11.0
indre,10.250856,13.0
pyrenees_orientales,0.0,1.0
ardennes,3.3273735,1.0
haut_rhin,32.404324,18.0
haute_saone,3.2621584,24.0
meuse,0.6528561,0.0
isere,0.0,3.0
territoire_de_belfort,1.8815417,2.0
cher,9.089434,10.0
loir_et_cher,0.0,0.0
seine_maritime,13.4685545,12.0
val_d'oise,32.327187,34.0
aisne,16.169289,17.0
oise,44.886673,41.0
cote_d'or,0.70526385,1.0
vosges,11.935106,9.0
nord,19.482016,17.0
gironde,8.775009,7.0
yonne,0.0,4.0
lot_et_garonne,0.0,0.0
yvelines,28.47438,52.0
gers,0.92337215,12.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,2.0
haute_marne,0.0,0.0
eure_et_loir,26.925282,19.0
seine_saint_denis,78.249054,77.0
maine_et_loire,0.0,0.0
manche,1.1253161,8.0
calvados,2.4489517,3.0
somme,14.587939,23.0
nievre,13.263656,8.0
vienne,0.0,0.0
cantal,0.0,1.0
tarn_et_garonne,4.6164503,0.0
haute_loire,0.0,6.0
indre_et_loire,0.3345605,4.0
vaucluse,14.953777,11.0
var,1.5263222,7.0
orne,0.0,3.0
haute_vienne,0.0,0.0
aude,4.9151125,0.0
loiret,12.884154,1.0
gard,4.921572,10.0
