n,o,l
E06000013,8.898356,10.0
E06000054,3.4298267,6.0
E08000027,7.1331882,8.0
E10000024,14.46758,4.0
E06000042,1.510338,4.0
E09000023,2.686234,5.0
E08000010,15.792065,8.0
E09000020,1.6193534,1.0
E06000051,9.093892,9.0
E10000014,35.799667,20.0
E06000057,7.0328283,0.0
E06000005,4.7671046,6.0
E06000055,5.7366333,6.0
E08000008,2.6021328,11.0
E08000019,28.144653,29.0
E08000005,5.4759912,4.0
E08000021,9.465232,3.0
E08000033,1.0295088,0.0
E09000016,2.0290332,2.0
E08000031,15.459617,9.0
E09000006,6.550069,8.0
E06000045,4.0045543,0.0
E06000034,0.7454591,11.0
E10000003,12.84657,9.0
E06000052,3.2067614,5.0
E08000034,7.9293556,1.0
E09000027,0.0,5.0
E06000016,10.43828,2.0
E06000006,0.6154349,7.0
E08000024,10.643828,5.0
E10000006,23.419724,1.0
E08000013,8.509002,2.0
E09000018,1.1060237,10.0
E06000021,11.216809,5.0
E06000002,9.395839,5.0
E09000009,10.066089,3.0
E06000009,4.6966014,4.0
E10000021,5.9660025,3.0
E10000027,6.039077,5.0
E10000002,10.408544,6.0
E10000018,12.259272,0.0
E09000001,0.0,3.0
E10000007,28.550095,7.0
E08000026,4.4193993,12.0
E10000015,27.778797,18.0
E08000023,12.513176,9.0
E06000049,16.055218,8.0
E08000003,13.223272,10.0
E08000025,27.85297,26.0
E09000029,1.9299794,1.0
E09000017,2.0979788,2.0
E09000002,0.32974765,2.0
E10000032,14.347247,8.0
E10000020,36.42997,2.0
E08000022,3.0437224,45.0
E08000004,6.848321,11.0
E08000007,10.336194,14.0
E06000056,6.0356627,1.0
E06000033,0.42601267,1.0
E10000030,25.691723,16.0
E06000040,1.2428545,2.0
E10000008,8.764621,11.0
E09000021,5.812844,5.0
E08000014,0.9261054,2.0
E06000014,5.1378994,10.0
E10000016,68.35149,34.0
E06000008,2.299766,1.0
E10000023,21.67724,16.0
E10000017,42.67036,40.0
E09000015,5.500148,2.0
E08000011,6.276701,4.0
E06000041,4.1904554,3.0
E08000035,31.521847,10.0
E06000035,4.401835,0.0
E10000011,5.3051004,12.0
E06000012,0.5931691,0.0
E06000047,27.758167,14.0
E06000007,7.441517,3.0
E10000029,22.493036,12.0
E06000030,2.5980196,3.0
E06000038,5.4715376,8.0
E08000009,4.6690407,4.0
E06000011,15.222159,10.0
E08000015,12.053647,13.0
E06000043,1.0084668,2.0
E10000025,20.135574,2.0
E06000018,6.8691998,0.0
E10000013,16.829882,11.0
E08000037,12.567476,5.0
E08000002,8.266144,8.0
E06000026,2.3566096,6.0
E06000017,0.0,0.0
E06000027,2.411323,3.0
E06000022,0.28359938,2.0
E10000031,18.333862,10.0
E06000024,2.773561,6.0
E06000046,1.3738902,1.0
E09000026,1.8920931,2.0
E06000050,13.942161,10.0
E06000059,1.980702,2.0
E06000031,4.5448065,7.0
E10000019,10.123608,6.0
E06000044,2.2782645,1.0
E09000008,9.799739,5.0
E08000030,17.839718,4.0
E10000012,49.506516,21.0
E09000022,3.8936622,3.0
E06000003,3.6210384,5.0
E06000004,5.2509074,8.0
E08000018,13.130809,6.0
E08000036,5.987569,7.0
E09000003,3.829192,4.0
E08000016,10.678071,15.0
E09000004,3.1489127,3.0
E08000001,10.374106,2.0
E08000012,14.733699,9.0
E06000032,6.7710886,0.0
E09000005,3.337104,3.0
E10000034,12.055676,7.0
E06000001,3.430839,2.0
E08000032,21.296728,21.0
E06000015,5.0812864,2.0
E06000037,1.3138565,0.0
E09000010,5.3295736,1.0
E06000039,1.846297,3.0
E08000017,10.888913,13.0
E10000028,30.195858,13.0
E06000020,3.4985366,5.0
E06000036,0.8503231,7.0
