n,o,l
avila,41.06175,37.0
cadiz,15.628275,12.0
ciudad_real,132.32832,158.0
soria,20.631725,41.0
huelva,8.9314785,7.0
bizkaia,177.7764,104.0
jaen,23.825119,5.0
guadalajara,48.032177,69.0
badajoz,14.5126,0.0
leon,81.59221,126.0
malaga,119.56086,51.0
segovia,45.40032,25.0
albacete,67.29145,59.0
gipuzkoa,49.788395,40.0
alicante,43.884995,42.0
burgos,30.115303,15.0
tarragona,25.092678,9.0
cuenca,49.41361,70.0
valladolid,66.94466,103.0
toledo,77.11422,39.0
caceres,36.57266,7.0
araba/alava,85.147316,116.0
girona,168.23895,47.0
zamora,635.8471,441.0
cordoba,22.769846,15.0
barcelona,9.160654,11.0
lleida,22.58679,7.0
castellon,22.402105,118.0
valencia,91.7221,57.0
granada,50.96413,71.0
salamanca,61.93135,95.0
almeria,10.930971,9.0
palencia,41.770107,30.0
sevilla,34.521618,29.0
