n,o,l
E06000013,4.5542345,19.0
E06000054,7.7861614,9.0
E08000027,14.358641,20.0
E10000024,25.832941,41.0
E06000042,9.293957,13.0
E09000023,15.965271,27.0
E08000010,23.308939,38.0
E09000020,5.6296067,8.0
E06000051,8.127972,21.0
E10000014,72.81367,86.0
E06000057,5.382601,7.0
E06000005,27.264856,25.0
E06000055,12.649841,16.0
E08000008,11.784355,11.0
E08000019,48.7754,38.0
E08000005,18.530901,16.0
E08000021,24.315865,17.0
E08000033,3.6800923,8.0
E09000016,20.00035,8.0
E08000031,18.506916,27.0
E09000006,24.778069,22.0
E06000045,7.903769,20.0
E06000034,2.9736412,4.0
E10000003,17.760098,26.0
E06000052,12.31867,14.0
E08000034,11.593976,11.0
E09000027,3.4273498,5.0
E06000016,16.344934,11.0
E06000006,6.768633,10.0
E08000024,36.6767,38.0
E10000006,45.434326,31.0
E08000013,11.490264,22.0
E09000018,12.67761,11.0
E06000021,12.227894,16.0
E06000002,10.868919,17.0
E09000009,9.7197895,20.0
E06000009,30.161095,17.0
E10000021,22.57286,15.0
E10000027,10.134401,34.0
E10000002,19.75735,29.0
E10000018,18.130228,34.0
E09000001,0.47696453,0.0
E10000007,26.847393,38.0
E08000026,13.658342,20.0
E10000015,64.32555,48.0
E08000023,11.400084,24.0
E06000049,25.938309,31.0
E08000003,41.644745,15.0
E08000025,56.64825,93.0
E09000029,18.056774,15.0
E09000017,16.038166,19.0
E09000002,9.560371,9.0
E10000032,28.9455,41.0
E10000020,44.814697,55.0
E08000022,9.711655,12.0
E08000004,28.993076,20.0
E08000007,25.83551,20.0
E06000056,11.62644,22.0
E06000033,3.4429085,1.0
E10000030,71.97318,62.0
E06000040,1.5824773,7.0
E10000008,18.285114,31.0
E09000021,22.238457,25.0
E08000014,7.863939,9.0
E06000014,3.5382178,12.0
E10000016,103.840294,182.0
E06000008,8.268356,5.0
E10000023,21.802639,20.0
E10000017,80.269615,82.0
E09000015,19.88123,18.0
E08000011,12.711061,26.0
E06000041,7.950588,27.0
E08000035,36.750343,50.0
E06000035,15.53721,25.0
E10000011,14.217051,20.0
E06000012,0.7505733,9.0
E06000047,46.123825,39.0
E06000007,19.879051,13.0
E10000029,24.454327,31.0
E06000030,10.588897,11.0
E06000038,13.074945,19.0
E08000009,15.535717,11.0
E06000011,12.877466,13.0
E08000015,32.442314,30.0
E06000043,6.5626283,15.0
E10000025,51.340042,47.0
E06000018,9.415409,21.0
E10000013,44.154816,26.0
E08000037,28.089806,20.0
E08000002,17.58356,31.0
E06000026,4.026682,7.0
E06000017,0.5738382,0.0
E06000027,0.6573714,16.0
E06000022,4.8734245,6.0
E10000031,26.655441,26.0
E06000024,1.3316848,18.0
E06000046,0.6108261,1.0
E09000026,15.197918,9.0
E06000050,19.768127,31.0
E06000059,4.581241,9.0
E06000031,0.7096994,11.0
E10000019,18.463242,22.0
E06000044,4.2888546,8.0
E09000008,29.708963,19.0
E08000030,17.502665,34.0
E10000012,63.41023,45.0
E09000022,21.459202,10.0
E06000003,4.007489,6.0
E06000004,6.778887,2.0
E08000018,19.052628,21.0
E08000036,12.028676,12.0
E09000003,23.25324,14.0
E08000016,18.484856,15.0
E09000004,7.221439,10.0
E08000001,29.52815,26.0
E08000012,45.392036,34.0
E06000032,18.207973,24.0
E09000005,27.35617,28.0
E10000034,29.03236,50.0
E06000001,1.9277971,0.0
E08000032,19.455387,32.0
E06000015,5.6761217,11.0
E06000037,4.02861,10.0
E09000010,20.396748,30.0
E06000039,6.813573,10.0
E08000017,5.7790937,19.0
E10000028,44.034164,47.0
E06000020,0.7372252,10.0
E06000036,4.0028615,6.0
