n,o,l
hautes_pyrenees,3.473866,7.0
paris,100.10902,42.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,3.18774,2.0
ardeche,0.0,4.0
doubs,5.331991,2.0
aube,8.041896,9.0
essonne,42.081963,83.0
meurthe_et_moselle,3.053975,0.0
drome,1.5665826,0.0
dordogne,0.0,0.0
moselle,19.22771,5.0
tarn,0.0,1.0
lot,0.0,0.0
hauts_de_seine,79.40112,22.0
pas_de_calais,9.992465,25.0
marne,10.051009,7.0
puy_de_dome,5.4520473,4.0
mayenne,0.0,0.0
val_de_marne,56.811115,17.0
pyrenees_atlantiques,13.368484,1.0
bas_rhin,1.9977974,4.0
herault,32.056095,8.0
bouches_du_rhone,84.89373,55.0
alpes_maritimes,5.980778,1.0
charente,0.0,0.0
eure,9.851063,19.0
correze,0.0,1.0
haute_savoie,12.695538,8.0
seine_et_marne,40.97751,31.0
rhone,12.535289,5.0
ain,1.5715522,14.0
haute_garonne,4.2069726,13.0
jura,3.1047616,13.0
saone_et_loire,9.101661,8.0
indre,9.964042,6.0
pyrenees_orientales,0.0,1.0
ardennes,0.09116481,4.0
haut_rhin,36.7594,3.0
haute_saone,3.4486215,4.0
meuse,0.59291613,7.0
isere,0.6603242,0.0
territoire_de_belfort,1.988325,2.0
cher,5.1379037,9.0
loir_et_cher,0.0,0.0
seine_maritime,12.363748,10.0
val_d'oise,34.37931,24.0
aisne,17.141918,12.0
oise,38.604546,19.0
cote_d'or,2.1973627,1.0
vosges,16.314455,0.0
nord,8.219877,7.0
gironde,11.253231,1.0
yonne,0.0,3.0
lot_et_garonne,0.0,0.0
yvelines,25.405367,11.0
gers,0.72603214,7.0
savoie,0.01541771,3.0
loire_atlantique,0.03740114,0.0
alpes_de_haute_provence,0.18176165,0.0
haute_marne,0.0,2.0
eure_et_loir,20.690495,11.0
seine_saint_denis,70.49772,56.0
maine_et_loire,0.0,1.0
manche,0.8433012,0.0
calvados,2.293704,1.0
somme,12.358638,18.0
nievre,1.8009396,3.0
vienne,0.0,0.0
cantal,0.0,1.0
tarn_et_garonne,0.0,0.0
haute_loire,0.0,0.0
indre_et_loire,0.7021141,0.0
vaucluse,13.03728,4.0
var,3.608885,2.0
orne,0.0,1.0
haute_vienne,0.0,1.0
aude,2.020421,3.0
loiret,11.4743595,0.0
gard,6.242586,8.0
