n,o,l
hautes_pyrenees,2.2090828,10.0
paris,113.48791,115.0
loire,0.0,10.0
landes,0.0,1.0
charente_maritime,0.48139858,2.0
ardeche,0.29837322,4.0
doubs,5.351783,7.0
aube,14.296259,21.0
essonne,86.430275,41.0
meurthe_et_moselle,5.684592,2.0
drome,0.04152193,3.0
dordogne,0.0,0.0
moselle,34.481293,7.0
tarn,0.0,1.0
lot,0.0,1.0
hauts_de_seine,74.52412,83.0
pas_de_calais,17.772024,21.0
marne,8.340116,15.0
puy_de_dome,4.424728,18.0
mayenne,0.0,1.0
val_de_marne,65.15635,62.0
pyrenees_atlantiques,8.976671,25.0
bas_rhin,0.64593744,1.0
herault,17.726568,14.0
bouches_du_rhone,102.80882,112.0
alpes_maritimes,8.231849,0.0
charente,0.0,0.0
eure,24.715128,31.0
correze,0.0,0.0
haute_savoie,15.845961,7.0
seine_et_marne,71.67406,99.0
rhone,9.07076,6.0
ain,6.0275426,12.0
haute_garonne,4.045208,5.0
jura,8.079723,2.0
saone_et_loire,8.990937,11.0
indre,8.327956,13.0
pyrenees_orientales,0.0,1.0
ardennes,0.9139146,1.0
haut_rhin,26.315819,18.0
haute_saone,3.4386384,24.0
meuse,0.20486617,0.0
isere,1.6630511,3.0
territoire_de_belfort,1.7872505,2.0
cher,9.907391,10.0
loir_et_cher,0.0,0.0
seine_maritime,13.272124,12.0
val_d'oise,31.27288,34.0
aisne,14.994016,17.0
oise,42.0577,41.0
cote_d'or,0.0,1.0
vosges,11.038882,9.0
nord,15.664369,17.0
gironde,6.589549,7.0
yonne,0.0,4.0
lot_et_garonne,0.0,0.0
yvelines,33.637352,52.0
gers,0.8276378,12.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,2.0
haute_marne,0.0,0.0
eure_et_loir,43.208374,19.0
seine_saint_denis,72.2993,77.0
maine_et_loire,0.0,0.0
manche,1.4609067,8.0
calvados,0.77762324,3.0
somme,11.559743,23.0
nievre,8.25776,8.0
vienne,0.0,0.0
cantal,0.0,1.0
tarn_et_garonne,2.514095,0.0
haute_loire,0.0,6.0
indre_et_loire,0.4784982,4.0
vaucluse,13.277991,11.0
var,7.6005044,7.0
orne,0.0,3.0
haute_vienne,0.0,0.0
aude,5.736961,0.0
loiret,11.229366,1.0
gard,9.496404,10.0
