n,o,l
avila,31.953268,20.0
cadiz,18.880627,19.0
ciudad_real,0.25271752,129.0
soria,19.41523,63.0
huelva,6.515025,3.0
bizkaia,155.95062,135.0
jaen,22.145285,33.0
guadalajara,0.25271264,21.0
badajoz,12.663327,23.0
leon,37.941833,37.0
malaga,40.554874,14.0
segovia,74.3271,85.0
albacete,0.25524193,46.0
gipuzkoa,46.806934,96.0
alicante,49.001972,140.0
burgos,17.265045,37.0
tarragona,53.121025,0.0
cuenca,0.25270578,10.0
valladolid,67.471596,234.0
toledo,49.30255,15.0
caceres,26.370253,36.0
araba/alava,0.2527155,55.0
girona,58.18025,0.0
zamora,707.3452,647.0
cordoba,31.532156,16.0
barcelona,8.083378,6.0
lleida,39.582157,27.0
castellon,21.907585,35.0
valencia,74.78669,88.0
granada,40.577465,60.0
salamanca,58.05911,78.0
almeria,9.195467,4.0
palencia,16.832253,15.0
sevilla,40.751797,32.0
