n,o,l
avila,18.727571,30.0
cadiz,11.917369,5.0
ciudad_real,87.155334,51.0
soria,22.6661,86.0
huelva,7.7985806,0.0
bizkaia,91.40089,0.0
jaen,15.537757,15.0
guadalajara,30.799799,7.0
badajoz,16.250723,17.0
leon,66.91377,35.0
malaga,28.240015,16.0
segovia,39.397034,26.0
albacete,24.707224,97.0
gipuzkoa,22.090868,0.0
alicante,31.887491,135.0
burgos,35.902447,29.0
tarragona,14.464657,0.0
cuenca,50.75666,126.0
valladolid,52.73166,0.0
toledo,19.792849,0.0
caceres,40.81108,3.0
araba/alava,105.47969,103.0
girona,0.2811345,0.0
zamora,8.406771,55.0
cordoba,15.094625,1.0
barcelona,590.1093,19.0
lleida,23.95194,0.0
castellon,23.259113,35.0
valencia,81.25543,135.0
granada,27.502195,12.0
salamanca,44.7445,32.0
almeria,5.8581405,3.0
palencia,11.032217,4.0
sevilla,22.08777,40.0
