n,o,l
hautes_pyrenees,6.5354543,2.0
paris,156.91843,188.0
loire,1.1146704,1.0
landes,0.75600666,0.0
charente_maritime,7.0625005,3.0
ardeche,4.5286846,0.0
doubs,7.155198,11.0
aube,22.020462,26.0
essonne,93.84945,178.0
meurthe_et_moselle,12.05669,16.0
drome,8.186219,0.0
dordogne,1.2564489,0.0
moselle,67.42845,0.0
tarn,1.0555087,6.0
lot,0.95889944,0.0
hauts_de_seine,100.87574,112.0
pas_de_calais,27.559158,31.0
marne,18.601866,14.0
puy_de_dome,10.315806,10.0
mayenne,0.52254695,1.0
val_de_marne,84.99131,101.0
pyrenees_atlantiques,16.175793,0.0
bas_rhin,4.1296124,6.0
herault,32.54104,23.0
bouches_du_rhone,100.47056,156.0
alpes_maritimes,23.119818,10.0
charente,0.76490456,2.0
eure,39.038754,37.0
correze,0.59179676,1.0
haute_savoie,16.332926,43.0
seine_et_marne,84.87393,133.0
rhone,14.114546,13.0
ain,11.307129,10.0
haute_garonne,10.827726,12.0
jura,6.9125943,36.0
saone_et_loire,18.400112,12.0
indre,18.642992,8.0
pyrenees_orientales,2.7127018,2.0
ardennes,8.507687,0.0
haut_rhin,34.003704,4.0
haute_saone,7.312365,12.0
meuse,3.7466667,6.0
isere,1.7779254,12.0
territoire_de_belfort,4.5600533,5.0
cher,5.355119,14.0
loir_et_cher,1.1741743,2.0
seine_maritime,23.009012,32.0
val_d'oise,38.93526,53.0
aisne,27.534365,15.0
oise,59.350246,63.0
cote_d'or,5.184715,2.0
vosges,17.925356,11.0
nord,26.57514,19.0
gironde,13.936825,12.0
yonne,2.7915294,0.0
lot_et_garonne,0.8526198,0.0
yvelines,34.238743,72.0
gers,6.242888,4.0
savoie,1.4091351,2.0
loire_atlantique,0.97812957,0.0
alpes_de_haute_provence,1.0526916,2.0
haute_marne,1.0663537,2.0
eure_et_loir,37.63429,113.0
seine_saint_denis,109.614876,123.0
maine_et_loire,0.68455154,0.0
manche,6.625277,8.0
calvados,8.139114,2.0
somme,21.387365,15.0
nievre,24.65761,4.0
vienne,1.047261,2.0
cantal,0.7554385,0.0
tarn_et_garonne,3.0336282,0.0
haute_loire,0.88293135,1.0
indre_et_loire,2.8299513,2.0
vaucluse,15.167363,9.0
var,3.808384,31.0
orne,1.1200626,3.0
haute_vienne,1.1529099,5.0
aude,8.636223,15.0
loiret,18.753828,15.0
gard,10.198622,35.0
