n,o,l
E06000013,13.252828,17.0
E06000054,18.236631,17.0
E08000027,29.54313,13.0
E10000024,47.628174,52.0
E06000042,19.399506,13.0
E09000023,52.15262,32.0
E08000010,28.846392,31.0
E09000020,23.624224,18.0
E06000051,19.57782,14.0
E10000014,101.204124,73.0
E06000057,9.77652,14.0
E06000005,29.666445,36.0
E06000055,19.957167,23.0
E08000008,20.690336,14.0
E08000019,79.474144,53.0
E08000005,20.806673,23.0
E08000021,39.814247,41.0
E08000033,15.925926,6.0
E09000016,35.487778,25.0
E08000031,46.465294,19.0
E09000006,20.972101,31.0
E06000045,15.371391,22.0
E06000034,26.382315,5.0
E10000003,23.550682,30.0
E06000052,27.224073,18.0
E08000034,20.308458,15.0
E09000027,30.375647,9.0
E06000016,19.746786,31.0
E06000006,52.815292,15.0
E08000024,67.596245,47.0
E10000006,33.112522,69.0
E08000013,33.22887,21.0
E09000018,17.945532,23.0
E06000021,26.929625,11.0
E06000002,14.943122,18.0
E09000009,40.994545,11.0
E06000009,63.165066,30.0
E10000021,18.954853,33.0
E10000027,32.646835,13.0
E10000002,34.456394,22.0
E10000018,4.995205,34.0
E09000001,12.708619,0.0
E10000007,49.48668,37.0
E08000026,31.517645,25.0
E10000015,100.34983,77.0
E08000023,20.869408,12.0
E06000049,26.165123,39.0
E08000003,39.0371,63.0
E08000025,127.73629,60.0
E09000029,31.76742,22.0
E09000017,38.70821,32.0
E09000002,23.589409,15.0
E10000032,47.171513,38.0
E10000020,23.966516,53.0
E08000022,39.354836,16.0
E08000004,26.009256,37.0
E08000007,34.683502,34.0
E06000056,22.231295,17.0
E06000033,21.746103,6.0
E10000030,90.16303,64.0
E06000040,10.00176,10.0
E10000008,25.214184,21.0
E09000021,43.452198,33.0
E08000014,23.533468,19.0
E06000014,13.069694,9.0
E10000016,105.12442,117.0
E06000008,15.140161,17.0
E10000023,35.79471,26.0
E10000017,118.51495,104.0
E09000015,34.549637,31.0
E08000011,27.075037,29.0
E06000041,15.978118,5.0
E08000035,39.405323,42.0
E06000035,25.467402,20.0
E10000011,23.349703,27.0
E06000012,9.862533,4.0
E06000047,43.19123,58.0
E06000007,24.514307,22.0
E10000029,33.878223,27.0
E06000030,12.491397,19.0
E06000038,15.939082,15.0
E08000009,29.955385,19.0
E06000011,17.434774,9.0
E08000015,46.315163,40.0
E06000043,17.493776,6.0
E10000025,71.45878,60.0
E06000018,21.597284,12.0
E10000013,38.92842,41.0
E08000037,30.549114,36.0
E08000002,20.364347,23.0
E06000026,15.867845,9.0
E06000017,5.0797544,0.0
E06000027,4.3938985,21.0
E06000022,7.004878,11.0
E10000031,47.15921,40.0
E06000024,11.613023,11.0
E06000046,4.4942627,2.0
E09000026,30.771276,30.0
E06000050,35.359856,28.0
E06000059,18.117239,17.0
E06000031,11.169067,2.0
E10000019,37.43674,22.0
E06000044,10.755973,10.0
E09000008,66.278305,43.0
E08000030,41.756706,32.0
E10000012,110.10531,63.0
E09000022,53.330482,30.0
E06000003,16.915113,9.0
E06000004,20.035276,18.0
E08000018,28.65077,20.0
E08000036,26.45695,12.0
E09000003,53.79979,33.0
E08000016,22.810633,19.0
E09000004,28.027832,16.0
E08000001,32.974434,42.0
E08000012,63.0063,66.0
E06000032,26.070383,16.0
E09000005,66.39511,29.0
E10000034,46.71254,39.0
E06000001,7.5979705,9.0
E08000032,29.20328,28.0
E06000015,31.037706,11.0
E06000037,14.471255,2.0
E09000010,32.850777,30.0
E06000039,13.613437,8.0
E08000017,23.437502,25.0
E10000028,59.451035,57.0
E06000020,11.030984,2.0
E06000036,24.343702,3.0
