n,o,l
hautes_pyrenees,5.788125,8.0
paris,176.32817,125.0
loire,0.16081464,0.0
landes,1.3366317,1.0
charente_maritime,3.9130895,1.0
ardeche,2.787578,4.0
doubs,12.697754,13.0
aube,14.946333,28.0
essonne,73.81459,101.0
meurthe_et_moselle,16.486338,9.0
drome,9.230941,0.0
dordogne,0.6655565,0.0
moselle,41.96572,90.0
tarn,1.0309163,2.0
lot,0.13150124,1.0
hauts_de_seine,153.77853,102.0
pas_de_calais,13.060156,20.0
marne,22.207544,16.0
puy_de_dome,10.544292,10.0
mayenne,0.0,1.0
val_de_marne,88.519356,95.0
pyrenees_atlantiques,31.095499,19.0
bas_rhin,7.8171687,3.0
herault,85.84962,20.0
bouches_du_rhone,196.66505,166.0
alpes_maritimes,25.754805,4.0
charente,0.15789028,4.0
eure,17.625204,27.0
correze,0.0,3.0
haute_savoie,27.983355,14.0
seine_et_marne,80.64065,84.0
rhone,7.5174785,12.0
ain,5.047854,11.0
haute_garonne,19.167688,6.0
jura,1.8586601,1.0
saone_et_loire,11.399689,14.0
indre,15.392981,15.0
pyrenees_orientales,0.10584223,2.0
ardennes,2.2878451,3.0
haut_rhin,85.721695,67.0
haute_saone,8.38472,8.0
meuse,0.1184199,6.0
isere,3.2718425,4.0
territoire_de_belfort,7.6876764,9.0
cher,12.413411,31.0
loir_et_cher,0.0,1.0
seine_maritime,22.675753,13.0
val_d'oise,81.65368,45.0
aisne,25.016243,21.0
oise,63.889343,69.0
cote_d'or,7.950928,2.0
vosges,33.439445,17.0
nord,18.494017,32.0
gironde,25.73937,12.0
yonne,0.0,1.0
lot_et_garonne,0.23596106,1.0
yvelines,59.466293,50.0
gers,3.924871,5.0
savoie,0.47185308,4.0
loire_atlantique,5.057549,0.0
alpes_de_haute_provence,5.2300587,0.0
haute_marne,2.2813997,1.0
eure_et_loir,37.308464,33.0
seine_saint_denis,113.37559,73.0
maine_et_loire,0.0682292,0.0
manche,5.1633763,4.0
calvados,8.2425785,4.0
somme,14.417156,20.0
nievre,3.032249,8.0
vienne,0.03573279,0.0
cantal,0.046850115,0.0
tarn_et_garonne,0.8123842,21.0
haute_loire,4.8999987,0.0
indre_et_loire,6.574142,5.0
vaucluse,24.573503,32.0
var,17.889566,8.0
orne,0.08984947,4.0
haute_vienne,1.6860876,2.0
aude,11.251075,12.0
loiret,24.706293,21.0
gard,18.645618,6.0
