n,o,l
hautes_pyrenees,2.0860953,8.0
paris,85.14354,166.0
loire,0.2128906,1.0
landes,0.6076622,1.0
charente_maritime,0.6403427,5.0
ardeche,0.6731211,2.0
doubs,4.6331944,6.0
aube,4.9801674,14.0
essonne,41.61656,98.0
meurthe_et_moselle,3.710862,10.0
drome,0.9617186,7.0
dordogne,0.22596622,3.0
moselle,14.213523,47.0
tarn,0.7442107,3.0
lot,0.0,2.0
hauts_de_seine,62.456352,124.0
pas_de_calais,0.18897583,20.0
marne,4.5584216,25.0
puy_de_dome,1.6702135,13.0
mayenne,0.0,0.0
val_de_marne,36.357353,98.0
pyrenees_atlantiques,12.626719,21.0
bas_rhin,0.9481627,2.0
herault,23.851418,41.0
bouches_du_rhone,73.639366,81.0
alpes_maritimes,2.9034667,5.0
charente,0.3942702,2.0
eure,5.8007383,29.0
correze,0.0,1.0
haute_savoie,6.8663387,14.0
seine_et_marne,21.948517,78.0
rhone,1.1217498,14.0
ain,1.9712968,9.0
haute_garonne,3.0144973,4.0
jura,0.61152375,4.0
saone_et_loire,1.1440014,12.0
indre,5.140966,14.0
pyrenees_orientales,0.51741344,3.0
ardennes,0.9341597,5.0
haut_rhin,17.184244,45.0
haute_saone,4.8979325,10.0
meuse,0.3805835,7.0
isere,1.0540584,2.0
territoire_de_belfort,0.208497,6.0
cher,2.0230231,4.0
loir_et_cher,0.08146049,3.0
seine_maritime,4.0002427,24.0
val_d'oise,35.361744,46.0
aisne,1.540594,23.0
oise,16.045982,74.0
cote_d'or,0.74185693,9.0
vosges,3.0913916,20.0
nord,2.7187412,30.0
gironde,8.748154,21.0
yonne,0.85816485,4.0
lot_et_garonne,0.0,1.0
yvelines,21.079454,40.0
gers,1.0933454,3.0
savoie,0.6209772,4.0
loire_atlantique,0.76047266,2.0
alpes_de_haute_provence,0.8219887,1.0
haute_marne,0.71578544,3.0
eure_et_loir,9.0008955,31.0
seine_saint_denis,47.758804,128.0
maine_et_loire,0.0,0.0
manche,0.87077177,5.0
calvados,2.4288514,10.0
somme,2.879149,26.0
nievre,0.5981778,7.0
vienne,0.41848,2.0
cantal,0.45822382,0.0
tarn_et_garonne,0.60813016,0.0
haute_loire,0.66715115,0.0
indre_et_loire,2.4122305,2.0
vaucluse,7.5361958,25.0
var,4.0707307,7.0
orne,0.21419333,2.0
haute_vienne,0.806967,1.0
aude,2.127615,7.0
loiret,4.7500873,19.0
gard,1.2272373,17.0
