n,o,l
hautes_pyrenees,1.5558174,0.0
paris,56.047848,1.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,1.4372865,0.0
ardeche,0.0,0.0
doubs,3.4863753,0.0
aube,5.55542,0.0
essonne,32.423336,1.0
meurthe_et_moselle,1.2500235,0.0
drome,0.620442,0.0
dordogne,0.0,0.0
moselle,0.0,0.0
tarn,0.0,0.0
lot,0.05348664,0.0
hauts_de_seine,39.38413,0.0
pas_de_calais,7.106076,0.0
marne,3.3176403,0.0
puy_de_dome,3.0553463,1.0
mayenne,0.0,0.0
val_de_marne,32.85591,0.0
pyrenees_atlantiques,6.7078304,0.0
bas_rhin,0.24800952,0.0
herault,16.018345,3.0
bouches_du_rhone,58.059353,0.0
alpes_maritimes,0.7913582,0.0
charente,0.0,0.0
eure,3.1051726,0.0
correze,0.0,0.0
haute_savoie,4.829576,0.0
seine_et_marne,30.105537,2.0
rhone,10.116231,0.0
ain,0.451213,0.0
haute_garonne,2.81111,1.0
jura,3.6170495,0.0
saone_et_loire,6.292913,0.0
indre,5.5632124,0.0
pyrenees_orientales,0.0,0.0
ardennes,0.1242448,0.0
haut_rhin,12.486437,0.0
haute_saone,2.3263812,0.0
meuse,0.0,0.0
isere,0.36310452,0.0
territoire_de_belfort,0.8929025,0.0
cher,4.2012177,0.0
loir_et_cher,0.0,0.0
seine_maritime,8.656974,0.0
val_d'oise,22.107006,0.0
aisne,12.013232,0.0
oise,18.797937,2.0
cote_d'or,0.43869296,0.0
vosges,9.883897,0.0
nord,5.826373,0.0
gironde,4.402318,0.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,14.542605,0.0
gers,0.19451858,0.0
savoie,0.1089318,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.0,0.0
eure_et_loir,16.552734,0.0
seine_saint_denis,39.480827,0.0
maine_et_loire,0.0,0.0
manche,0.8442029,0.0
calvados,10.139249,0.0
somme,8.806457,0.0
nievre,0.6741072,0.0
vienne,0.0,0.0
cantal,0.0,1.0
tarn_et_garonne,0.0,1.0
haute_loire,0.0,0.0
indre_et_loire,0.7549717,0.0
vaucluse,2.1053658,0.0
var,8.496047,0.0
orne,0.02420759,0.0
haute_vienne,0.0,0.0
aude,0.9455535,0.0
loiret,6.108774,0.0
gard,2.3660014,0.0
