n,o,l
hautes_pyrenees,1.088337,1.0
paris,57.563725,58.0
loire,0.0,6.0
landes,0.0,1.0
charente_maritime,0.90731645,2.0
ardeche,0.37980667,0.0
doubs,2.964542,0.0
aube,7.030682,6.0
essonne,44.70686,79.0
meurthe_et_moselle,2.7348905,3.0
drome,0.75373554,0.0
dordogne,0.0,0.0
moselle,8.961246,9.0
tarn,0.0,1.0
lot,0.0,0.0
hauts_de_seine,38.61677,17.0
pas_de_calais,10.472532,10.0
marne,4.028903,0.0
puy_de_dome,2.7417235,4.0
mayenne,0.0,1.0
val_de_marne,32.293453,32.0
pyrenees_atlantiques,3.8666952,1.0
bas_rhin,1.0165215,14.0
herault,9.85763,15.0
bouches_du_rhone,52.295498,47.0
alpes_maritimes,4.4498115,1.0
charente,0.0,0.0
eure,14.213098,16.0
correze,0.0,0.0
haute_savoie,10.004544,6.0
seine_et_marne,37.8904,16.0
rhone,5.4686346,3.0
ain,3.9126997,12.0
haute_garonne,2.6715083,1.0
jura,4.824803,3.0
saone_et_loire,4.444677,6.0
indre,4.325888,15.0
pyrenees_orientales,0.0006512627,2.0
ardennes,0.6115943,0.0
haut_rhin,9.302434,7.0
haute_saone,2.351075,0.0
meuse,0.24005786,2.0
isere,1.4438044,0.0
territoire_de_belfort,0.9826081,5.0
cher,3.8250844,6.0
loir_et_cher,0.0,0.0
seine_maritime,7.6175647,2.0
val_d'oise,18.143188,14.0
aisne,8.706365,7.0
oise,19.931581,30.0
cote_d'or,0.36435467,1.0
vosges,5.9307714,0.0
nord,7.2356253,6.0
gironde,3.4656825,2.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,17.77073,48.0
gers,0.46571115,1.0
savoie,0.044488244,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,1.0
haute_marne,0.0,1.0
eure_et_loir,24.778797,0.0
seine_saint_denis,38.79791,37.0
maine_et_loire,0.0,2.0
manche,1.2013451,0.0
calvados,1.1828687,1.0
somme,6.271113,7.0
nievre,3.5313804,2.0
vienne,0.0,1.0
cantal,0.0,1.0
tarn_et_garonne,0.26612592,1.0
haute_loire,0.0,2.0
indre_et_loire,0.51499677,0.0
vaucluse,4.4852095,5.0
var,5.254823,1.0
orne,0.05780565,8.0
haute_vienne,0.35279357,1.0
aude,3.5298743,1.0
loiret,5.6500487,0.0
gard,5.6270137,9.0
