n,o,l
E06000013,4.8171735,3.0
E06000054,15.813512,13.0
E08000027,26.995079,28.0
E10000024,30.874067,35.0
E06000042,4.174452,14.0
E09000023,36.95143,27.0
E08000010,15.3216,19.0
E09000020,23.579264,21.0
E06000051,15.123329,8.0
E10000014,67.767815,85.0
E06000057,5.1709332,9.0
E06000005,15.055506,7.0
E06000055,16.835709,7.0
E08000008,12.696776,10.0
E08000019,60.858265,75.0
E08000005,17.946955,11.0
E08000021,27.391035,19.0
E08000033,9.550411,12.0
E09000016,20.140112,16.0
E08000031,42.73175,21.0
E09000006,16.875494,39.0
E06000045,15.442549,17.0
E06000034,23.43371,10.0
E10000003,15.403775,25.0
E06000052,15.18967,11.0
E08000034,22.902597,19.0
E09000027,17.407331,12.0
E06000016,0.09452016,5.0
E06000006,16.564547,12.0
E08000024,56.24511,29.0
E10000006,16.441242,34.0
E08000013,27.768753,23.0
E09000018,10.069489,24.0
E06000021,11.226029,14.0
E06000002,4.4219394,17.0
E09000009,43.97471,6.0
E06000009,31.850134,28.0
E10000021,11.925531,53.0
E10000027,23.380417,9.0
E10000002,26.481462,29.0
E10000018,3.1050942,14.0
E09000001,7.124038,2.0
E10000007,36.23388,39.0
E08000026,23.099785,23.0
E10000015,67.90445,86.0
E08000023,9.122898,14.0
E06000049,16.020363,12.0
E08000003,23.264565,24.0
E08000025,87.43938,123.0
E09000029,22.882002,23.0
E09000017,28.939901,18.0
E09000002,16.309595,11.0
E10000032,27.820692,32.0
E10000020,12.027091,27.0
E08000022,25.16995,3.0
E08000004,19.2545,18.0
E08000007,17.452065,23.0
E06000056,16.216375,11.0
E06000033,11.901382,13.0
E10000030,70.50012,101.0
E06000040,10.430407,9.0
E10000008,18.448843,9.0
E09000021,20.149508,19.0
E08000014,18.66152,19.0
E06000014,4.799002,4.0
E10000016,67.35767,62.0
E06000008,6.9380045,8.0
E10000023,19.964054,31.0
E10000017,56.2321,97.0
E09000015,39.78681,29.0
E08000011,11.889784,22.0
E06000041,7.25897,15.0
E08000035,25.953184,27.0
E06000035,13.420647,10.0
E10000011,17.269194,14.0
E06000012,7.103306,4.0
E06000047,19.884367,20.0
E06000007,9.150695,18.0
E10000029,22.978354,23.0
E06000030,7.8593016,6.0
E06000038,11.726273,10.0
E08000009,17.907461,19.0
E06000011,7.7579246,12.0
E08000015,16.763338,18.0
E06000043,14.221164,6.0
E10000025,31.167673,39.0
E06000018,18.144484,11.0
E10000013,24.255484,33.0
E08000037,2.747931,30.0
E08000002,14.58487,16.0
E06000026,3.4550662,7.0
E06000017,2.494003,0.0
E06000027,7.356513,5.0
E06000022,9.104795,5.0
E10000031,31.45632,40.0
E06000024,4.204709,8.0
E06000046,2.290173,3.0
E09000026,26.716417,25.0
E06000050,12.618166,16.0
E06000059,12.347807,12.0
E06000031,8.360975,6.0
E10000019,21.275423,28.0
E06000044,12.404306,4.0
E09000008,55.24604,56.0
E08000030,28.242672,27.0
E10000012,79.18753,76.0
E09000022,50.37095,52.0
E06000003,9.740219,7.0
E06000004,8.869162,16.0
E08000018,19.346691,27.0
E08000036,16.840235,11.0
E09000003,58.938286,42.0
E08000016,22.596571,15.0
E09000004,24.342787,15.0
E08000001,10.681036,17.0
E08000012,35.528297,43.0
E06000032,17.021238,16.0
E09000005,61.056484,57.0
E10000034,28.80733,44.0
E06000001,2.8538017,5.0
E08000032,17.47681,23.0
E06000015,17.807646,22.0
E06000037,4.8098645,11.0
E09000010,28.966734,26.0
E06000039,17.130281,10.0
E08000017,12.8245535,19.0
E10000028,45.64443,41.0
E06000020,10.960192,6.0
E06000036,23.824175,3.0
