n,o,l
E06000013,12.576676,5.0
E06000054,7.1910753,12.0
E08000027,21.067219,25.0
E10000024,18.865068,12.0
E06000042,5.933971,1.0
E09000023,5.4875665,4.0
E08000010,18.112318,13.0
E09000020,2.699271,2.0
E06000051,10.032133,15.0
E10000014,39.696606,18.0
E06000057,6.7940736,6.0
E06000005,13.875289,1.0
E06000055,7.5924544,5.0
E08000008,8.640625,2.0
E08000019,33.14802,30.0
E08000005,7.114385,4.0
E08000021,13.963003,6.0
E08000033,4.1672773,1.0
E09000016,6.3411813,4.0
E08000031,12.522634,11.0
E09000006,7.61342,5.0
E06000045,3.6998188,1.0
E06000034,22.742825,11.0
E10000003,5.7279243,4.0
E06000052,16.291872,7.0
E08000034,1.483116,1.0
E09000027,10.789838,3.0
E06000016,3.265518,2.0
E06000006,18.798763,7.0
E08000024,37.294994,13.0
E10000006,10.1599245,6.0
E08000013,7.605926,4.0
E09000018,15.038545,15.0
E06000021,12.22906,5.0
E06000002,10.661663,2.0
E09000009,10.298757,16.0
E06000009,10.387899,10.0
E10000021,10.949983,8.0
E10000027,10.959252,9.0
E10000002,15.202265,7.0
E10000018,1.5309033,0.0
E09000001,2.2981498,4.0
E10000007,28.783428,10.0
E08000026,11.985798,14.0
E10000015,40.62389,26.0
E08000023,14.926682,5.0
E06000049,18.086498,19.0
E08000003,15.190862,14.0
E08000025,28.841368,21.0
E09000029,3.4353418,15.0
E09000017,3.8893478,4.0
E09000002,2.9045687,1.0
E10000032,17.027275,11.0
E10000020,7.577572,0.0
E08000022,39.56718,31.0
E08000004,15.596326,14.0
E08000007,15.631751,9.0
E06000056,5.723104,8.0
E06000033,3.635873,7.0
E10000030,24.511986,21.0
E06000040,3.8199089,4.0
E10000008,12.368493,4.0
E09000021,10.126103,5.0
E08000014,5.68115,5.0
E06000014,8.870978,8.0
E10000016,66.07985,55.0
E06000008,6.23727,2.0
E10000023,27.205025,18.0
E10000017,45.31925,21.0
E09000015,9.76841,5.0
E08000011,9.045093,5.0
E06000041,6.9477305,5.0
E08000035,28.808405,25.0
E06000035,6.859524,8.0
E10000011,9.504501,6.0
E06000012,1.7112746,0.0
E06000047,40.420155,33.0
E06000007,9.900421,5.0
E10000029,31.965887,12.0
E06000030,5.1384835,10.0
E06000038,7.3810143,3.0
E08000009,8.742365,7.0
E06000011,23.01788,8.0
E08000015,14.281215,13.0
E06000043,4.4333663,0.0
E10000025,20.68946,15.0
E06000018,7.8284335,4.0
E10000013,18.698053,7.0
E08000037,18.481392,5.0
E08000002,8.162717,4.0
E06000026,5.104016,1.0
E06000017,0.006939888,1.0
E06000027,0.0,2.0
E06000022,2.1708689,2.0
E10000031,19.948338,25.0
E06000024,6.3464265,1.0
E06000046,7.1376414,6.0
E09000026,3.9843838,2.0
E06000050,18.674786,9.0
E06000059,6.594931,6.0
E06000031,8.698186,3.0
E10000019,12.492084,8.0
E06000044,3.8618152,2.0
E09000008,11.741501,12.0
E08000030,20.192179,0.0
E10000012,53.239803,29.0
E09000022,6.8884177,0.0
E06000003,5.5051103,0.0
E06000004,11.981393,4.0
E08000018,15.064353,13.0
E08000036,10.432489,9.0
E09000003,6.9513144,4.0
E08000016,15.138326,16.0
E09000004,6.8652945,4.0
E08000001,13.715722,9.0
E08000012,19.27235,10.0
E06000032,5.439469,3.0
E09000005,9.955346,6.0
E10000034,14.774183,17.0
E06000001,4.9250956,4.0
E08000032,29.06628,18.0
E06000015,7.48574,2.0
E06000037,4.404539,2.0
E09000010,4.128047,4.0
E06000039,9.375735,5.0
E08000017,20.4635,13.0
E10000028,27.111382,40.0
E06000020,5.923142,3.0
E06000036,20.725826,1.0
