n,o,l
avila,24.955269,21.0
cadiz,6.395838,7.0
ciudad_real,70.92695,30.0
soria,31.202356,32.0
huelva,3.9668891,0.0
bizkaia,80.47332,0.0
jaen,9.418695,9.0
guadalajara,22.344042,58.0
badajoz,7.947852,0.0
leon,31.432312,11.0
malaga,33.035664,10.0
segovia,35.55012,19.0
albacete,17.411615,19.0
gipuzkoa,15.410357,0.0
alicante,19.538559,15.0
burgos,22.001026,44.0
tarragona,23.342306,0.0
cuenca,31.811098,90.0
valladolid,28.81951,3.0
toledo,21.08293,0.0
caceres,24.882536,3.0
araba/alava,52.049778,24.0
girona,57.314075,0.0
zamora,5.489597,0.0
cordoba,9.458046,3.0
barcelona,501.27084,0.0
lleida,24.715298,0.0
castellon,10.610268,14.0
valencia,49.37305,119.0
granada,36.373493,15.0
salamanca,31.591627,19.0
almeria,4.420753,0.0
palencia,16.689093,1.0
sevilla,18.127386,3.0
